그룹,4개사,11개사,CIC,회사,년월,year,month,반기,분기,계정,항목,트랙터 매출액,트랙터 매출액 누계,트랙터 매출액(국내),트랙터 매출액(국내) 누계,트랙터 매출액(해외),트랙터 매출액(해외) 누계,트랙터 영업이익,트랙터 영업이익 누계,트랙터 영업이익(국내),트랙터 영업이익(국내) 누계,트랙터 영업이익(해외),트랙터 영업이익(해외) 누계,트랙터 조정영업이익,트랙터 조정영업이익 누계,트랙터 세전이익,트랙터 세전이익 누계,사출 매출액,사출 매출액 누계,사출 매출액(국내),사출 매출액(국내) 누계,사출 매출액(해외),사출 매출액(해외) 누계,사출 영업이익,사출 영업이익 누계,사출 영업이익(국내),사출 영업이익(국내) 누계,사출 영업이익(해외),사출 영업이익(해외) 누계,사출 조정영업이익,사출 조정영업이익 누계,사출 세전이익,사출 세전이익 누계,특수 매출액,특수 매출액 누계,특수 매출액(국내),특수 매출액(국내) 누계,특수 매출액(해외),특수 매출액(해외) 누계,특수 영업이익,특수 영업이익 누계,특수 영업이익(국내),특수 영업이익(국내) 누계,특수 영업이익(해외),특수 영업이익(해외) 누계,특수 조정영업이익,특수 조정영업이익 누계,특수 세전이익,특수 세전이익 누계,전자부품 매출액,전자부품 매출액 누계,전자부품 매출액(국내),전자부품 매출액(국내) 누계,전자부품 매출액(해외),전자부품 매출액(해외) 누계,전자부품 영업이익,전자부품 영업이익 누계,전자부품 영업이익(국내),전자부품 영업이익(국내) 누계,전자부품 영업이익(해외),전자부품 영업이익(해외) 누계,전자부품 조정영업이익,전자부품 조정영업이익 누계,전자부품 세전이익,전자부품 세전이익 누계,CF 매출액,CF 매출액 누계,CF 매출액(국내),CF 매출액(국내) 누계,CF 매출액(해외),CF 매출액(해외) 누계,CF 영업이익,CF 영업이익 누계,CF 영업이익(국내),CF 영업이익(국내) 누계,CF 영업이익(해외),CF 영업이익(해외) 누계,CF 조정영업이익,CF 조정영업이익 누계,CF 세전이익,CF 세전이익 누계,FCCL 매출액,FCCL 매출액 누계,FCCL 매출액(국내),FCCL 매출액(국내) 누계,FCCL 매출액(해외),FCCL 매출액(해외) 누계,FCCL 영업이익,FCCL 영업이익 누계,FCCL 영업이익(국내),FCCL 영업이익(국내) 누계,FCCL 영업이익(해외),FCCL 영업이익(해외) 누계,FCCL 조정영업이익,FCCL 조정영업이익 누계,FCCL 세전이익,FCCL 세전이익 누계,자동차부품 매출액,자동차부품 매출액 누계,자동차부품 매출액(국내),자동차부품 매출액(국내) 누계,자동차부품 매출액(해외),자동차부품 매출액(해외) 누계,자동차부품 영업이익,자동차부품 영업이익 누계,자동차부품 영업이익(국내),자동차부품 영업이익(국내) 누계,자동차부품 영업이익(해외),자동차부품 영업이익(해외) 누계,자동차부품 조정영업이익,자동차부품 조정영업이익 누계,자동차부품 세전이익,자동차부품 세전이익 누계,UC 매출액,UC 매출액 누계,UC 매출액(국내),UC 매출액(국내) 누계,UC 매출액(해외),UC 매출액(해외) 누계,UC 영업이익,UC 영업이익 누계,UC 영업이익(국내),UC 영업이익(국내) 누계,UC 영업이익(해외),UC 영업이익(해외) 누계,UC 조정영업이익,UC 조정영업이익 누계,UC 세전이익,UC 세전이익 누계,기타 매출액,기타 매출액 누계,기타 매출액(국내),기타 매출액(국내) 누계,기타 매출액(해외),기타 매출액(해외) 누계,기타 영업이익,기타 영업이익 누계,기타 영업이익(국내),기타 영업이익(국내) 누계,기타 영업이익(해외),기타 영업이익(해외) 누계,기타 조정영업이익,기타 조정영업이익 누계,기타 세전이익,기타 세전이익 누계,합계 매출액,합계 매출액 누계,합계 매출액(국내),합계 매출액(국내) 누계,합계 매출액(해외),합계 매출액(해외) 누계,합계 영업이익,합계 영업이익 누계,합계 영업이익(국내),합계 영업이익(국내) 누계,합계 영업이익(해외),합계 영업이익(해외) 누계,합계 조정영업이익,합계 조정영업이익 누계,합계 세전이익,합계 세전이익 누계
Y,Y,Y,N,엠트론,201408,2014,8,하반기,3분기, 사업별손익,계획,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Y,Y,Y,N,엠트론,201409,2014,9,하반기,3분기, 사업별손익,계획,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Y,Y,Y,N,엠트론,201410,2014,10,하반기,4분기, 사업별손익,계획,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Y,Y,Y,N,엠트론,201411,2014,11,하반기,4분기, 사업별손익,계획,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Y,Y,Y,N,엠트론,201412,2014,12,하반기,4분기, 사업별손익,계획,4.65E+11,4.65E+11,4.65E+11,4.65E+11,0,0,31000000000,31000000000,31000000000,31000000000,0,0,0,0,25229470590,25229470590,1.80E+11,1.80E+11,1.80E+11,1.80E+11,0,0,9000000000,9000000000,9000000000,9000000000,0,0,0,0,6309081593,6309081593,70000000000,70000000000,70000000000,70000000000,0,0,7000000000,7000000000,7000000000,7000000000,0,0,0,0,6614370343,6614370343,1.90E+11,1.90E+11,1.90E+11,1.90E+11,0,0,32000000000,32000000000,32000000000,32000000000,0,0,0,0,29406746375,29406746375,1.70E+11,1.70E+11,1.70E+11,1.70E+11,0,0,0,0,0,0,0,0,0,0,0,0,30000000000,30000000000,30000000000,30000000000,0,0,300000000,300000000,300000000,300000000,0,0,0,0,0,0,1.10E+11,1.10E+11,1.10E+11,1.10E+11,0,0,8000000000,8000000000,8000000000,8000000000,0,0,0,0,6424729323,6424729323,25000000000,25000000000,25000000000,25000000000,0,0,100000000,100000000,100000000,100000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24E+12,1.24E+12,1.24E+12,1.24E+12,0,0,85400000000,85400000000,85400000000,85400000000,0,0,0,0,67763895265,67763895265
Y,Y,Y,N,엠트론,201501,2015,1,상반기,1분기, 사업별손익,계획,27930787834,27930787834,27930787834,27930787834,0,0,633938975,633938975,633938975,633938975,0,0,0,0,561590560,561590560,13333333333,13333333333,13333333333,13333333333,0,0,666666667,666666667,666666667,666666667,0,0,0,0,471672579,471672579,5266666667,5266666667,5266666667,5266666667,0,0,366666667,366666667,366666667,366666667,0,0,0,0,347813661,347813661,12366666667,12366666667,12366666667,12366666667,0,0,1066666667,1066666667,1066666667,1066666667,0,0,0,0,951410950,951410950,10666666667,10666666667,10666666667,10666666667,0,0,0,0,0,0,0,0,0,0,0,0,2333333333,2333333333,2333333333,2333333333,0,0,0,0,0,0,0,0,0,0,0,0,6733333333,6733333333,6733333333,6733333333,0,0,0,0,0,0,0,0,0,0,0,0,1800000000,1800000000,1800000000,1800000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80430787834,80430787834,80430787834,80430787834,0,0,1433938976,1433938976,1433938976,1433938976,0,0,0,0,607568847,607568847
Y,Y,Y,N,엠트론,201502,2015,2,상반기,1분기, 사업별손익,계획,36372298324,36372298324,36372298324,36372298324,0,0,3530436821,3530436821,3530436821,3530436821,0,0,0,0,3127525000,3127525000,13333333333,13333333333,13333333333,13333333333,0,0,666666667,666666667,666666667,666666667,0,0,0,0,471672579,471672579,5266666667,5266666667,5266666667,5266666667,0,0,366666667,366666667,366666667,366666667,0,0,0,0,347813661,347813661,12366666667,12366666667,12366666667,12366666667,0,0,1066666667,1066666667,1066666667,1066666667,0,0,0,0,951410950,951410950,10666666667,10666666667,10666666667,10666666667,0,0,0,0,0,0,0,0,0,0,0,0,2333333333,2333333333,2333333333,2333333333,0,0,0,0,0,0,0,0,0,0,0,0,6733333333,6733333333,6733333333,6733333333,0,0,0,0,0,0,0,0,0,0,0,0,1800000000,1800000000,1800000000,1800000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88872298324,88872298324,88872298324,88872298324,0,0,4330436822,4330436822,4330436822,4330436822,0,0,0,0,3173503287,3173503287
Y,Y,Y,N,엠트론,201503,2015,3,상반기,1분기, 사업별손익,계획,44596913842,44596913842,44596913842,44596913842,0,0,4935624205,4935624205,4935624205,4935624205,0,0,0,0,4372345088,4372345088,13333333333,13333333333,13333333333,13333333333,0,0,666666667,666666667,666666667,666666667,0,0,0,0,471672579,471672579,5266666667,5266666667,5266666667,5266666667,0,0,366666667,366666667,366666667,366666667,0,0,0,0,347813661,347813661,12366666667,12366666667,12366666667,12366666667,0,0,1066666667,1066666667,1066666667,1066666667,0,0,0,0,951410950,951410950,10666666667,10666666667,10666666667,10666666667,0,0,0,0,0,0,0,0,0,0,0,0,2333333333,2333333333,2333333333,2333333333,0,0,0,0,0,0,0,0,0,0,0,0,6733333333,6733333333,6733333333,6733333333,0,0,0,0,0,0,0,0,0,0,0,0,1800000000,1800000000,1800000000,1800000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97096913842,97096913842,97096913842,97096913842,0,0,5735624206,5735624206,5735624206,5735624206,0,0,0,0,4418323375,4418323375
Y,Y,Y,N,엠트론,201504,2015,4,상반기,2분기, 사업별손익,계획,47387199715,47387199715,47387199715,47387199715,0,0,5101594294,5101594294,5101594294,5101594294,0,0,0,0,3606002129,3606002129,14600000000,14600000000,14600000000,14600000000,0,0,900000000,900000000,900000000,900000000,0,0,0,0,568141374,568141374,5366666667,5366666667,5366666667,5366666667,0,0,433333333,433333333,433333333,433333333,0,0,0,0,344385842,344385842,13833333333,13833333333,13833333333,13833333333,0,0,2100000000,2100000000,2100000000,2100000000,0,0,0,0,1746423641,1746423641,12166666667,12166666667,12166666667,12166666667,0,0,0,0,0,0,0,0,0,0,0,0,2700000000,2700000000,2700000000,2700000000,0,0,66666667,66666667,66666667,66666667,0,0,0,0,0,0,6666666667,6666666667,6666666667,6666666667,0,0,100000000,100000000,100000000,100000000,0,0,0,0,0,0,2033333333,2033333333,2033333333,2033333333,0,0,66666667,66666667,66666667,66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05E+11,1.05E+11,1.05E+11,1.05E+11,0,0,7968260961,7968260961,7968260961,7968260961,0,0,0,0,4727393765,4727393765
Y,Y,Y,N,엠트론,201505,2015,5,상반기,2분기, 사업별손익,계획,41787388863,41787388863,41787388863,41787388863,0,0,3734938457,3734938457,3734938457,3734938457,0,0,0,0,2639997470,2639997470,14600000000,14600000000,14600000000,14600000000,0,0,900000000,900000000,900000000,900000000,0,0,0,0,568141374,568141374,5366666667,5366666667,5366666667,5366666667,0,0,433333333,433333333,433333333,433333333,0,0,0,0,344385842,344385842,13833333333,13833333333,13833333333,13833333333,0,0,2100000000,2100000000,2100000000,2100000000,0,0,0,0,1746423641,1746423641,12166666667,12166666667,12166666667,12166666667,0,0,0,0,0,0,0,0,0,0,0,0,2700000000,2700000000,2700000000,2700000000,0,0,66666667,66666667,66666667,66666667,0,0,0,0,0,0,6666666667,6666666667,6666666667,6666666667,0,0,100000000,100000000,100000000,100000000,0,0,0,0,0,0,2033333333,2033333333,2033333333,2033333333,0,0,66666667,66666667,66666667,66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99154055530,99154055530,99154055530,99154055530,0,0,6601605124,6601605124,6601605124,6601605124,0,0,0,0,3761389106,3761389106
Y,Y,Y,N,엠트론,201506,2015,6,상반기,2분기, 사업별손익,계획,31625411422,31625411422,31625411422,31625411422,0,0,1863467249,1863467249,1863467249,1863467249,0,0,0,0,1317169982,1317169982,14600000000,14600000000,14600000000,14600000000,0,0,900000000,900000000,900000000,900000000,0,0,0,0,568141374,568141374,5366666667,5366666667,5366666667,5366666667,0,0,433333333,433333333,433333333,433333333,0,0,0,0,344385842,344385842,13833333333,13833333333,13833333333,13833333333,0,0,2100000000,2100000000,2100000000,2100000000,0,0,0,0,1746423641,1746423641,12166666667,12166666667,12166666667,12166666667,0,0,0,0,0,0,0,0,0,0,0,0,2700000000,2700000000,2700000000,2700000000,0,0,66666667,66666667,66666667,66666667,0,0,0,0,0,0,6666666667,6666666667,6666666667,6666666667,0,0,100000000,100000000,100000000,100000000,0,0,0,0,0,0,2033333333,2033333333,2033333333,2033333333,0,0,66666667,66666667,66666667,66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88992078089,88992078089,88992078089,88992078089,0,0,4730133916,4730133916,4730133916,4730133916,0,0,0,0,2438561618,2438561618
Y,Y,Y,N,엠트론,201507,2015,7,하반기,3분기, 사업별손익,계획,38239216560,38239216560,38239216560,38239216560,0,0,2001888271,2001888271,2001888271,2001888271,0,0,0,0,1755986994,1755986994,15066666667,15066666667,15066666667,15066666667,0,0,1000000000,1000000000,1000000000,1000000000,0,0,0,0,750407568,750407568,6666666667,6666666667,6666666667,6666666667,0,0,766666667,766666667,766666667,766666667,0,0,0,0,727246746,727246746,15000000000,15000000000,15000000000,15000000000,0,0,2333333333,2333333333,2333333333,2333333333,0,0,0,0,2081211453,2081211453,12800000000,12800000000,12800000000,12800000000,0,0,0,0,0,0,0,0,0,0,0,0,2800000000,2800000000,2800000000,2800000000,0,0,166666667,166666667,166666667,166666667,0,0,0,0,138969910,138969910,6866666667,6866666667,6866666667,6866666667,0,0,233333333,233333333,233333333,233333333,0,0,0,0,102060777,102060777,2166666667,2166666667,2166666667,2166666667,0,0,200000000,200000000,200000000,200000000,0,0,0,0,165246230,165246230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99605883228,99605883228,99605883228,99605883228,0,0,6035221604,6035221604,6035221604,6035221604,0,0,0,0,4937748488,4937748488
Y,Y,Y,N,엠트론,201508,2015,8,하반기,3분기, 사업별손익,계획,39263954189,39263954189,39263954189,39263954189,0,0,3085257232,3085257232,3085257232,3085257232,0,0,0,0,2706280691,2706280691,15066666667,15066666667,15066666667,15066666667,0,0,1000000000,1000000000,1000000000,1000000000,0,0,0,0,750407568,750407568,6666666667,6666666667,6666666667,6666666667,0,0,766666667,766666667,766666667,766666667,0,0,0,0,727246746,727246746,15000000000,15000000000,15000000000,15000000000,0,0,2333333333,2333333333,2333333333,2333333333,0,0,0,0,2081211453,2081211453,12800000000,12800000000,12800000000,12800000000,0,0,0,0,0,0,0,0,0,0,0,0,2800000000,2800000000,2800000000,2800000000,0,0,166666667,166666667,166666667,166666667,0,0,0,0,138969910,138969910,6866666667,6866666667,6866666667,6866666667,0,0,233333333,233333333,233333333,233333333,0,0,0,0,102060777,102060777,2166666667,2166666667,2166666667,2166666667,0,0,200000000,200000000,200000000,200000000,0,0,0,0,165246230,165246230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01E+11,1.01E+11,1.01E+11,1.01E+11,0,0,7118590565,7118590565,7118590565,7118590565,0,0,0,0,5888042185,5888042185
Y,Y,Y,N,엠트론,201509,2015,9,하반기,3분기, 사업별손익,계획,35996829251,35996829251,35996829251,35996829251,0,0,1912854496,1912854496,1912854496,1912854496,0,0,0,0,1677889653,1677889653,15066666667,15066666667,15066666667,15066666667,0,0,1000000000,1000000000,1000000000,1000000000,0,0,0,0,750407568,750407568,6666666667,6666666667,6666666667,6666666667,0,0,766666667,766666667,766666667,766666667,0,0,0,0,727246746,727246746,15000000000,15000000000,15000000000,15000000000,0,0,2333333333,2333333333,2333333333,2333333333,0,0,0,0,2081211453,2081211453,12800000000,12800000000,12800000000,12800000000,0,0,0,0,0,0,0,0,0,0,0,0,2800000000,2800000000,2800000000,2800000000,0,0,166666667,166666667,166666667,166666667,0,0,0,0,138969910,138969910,6866666667,6866666667,6866666667,6866666667,0,0,233333333,233333333,233333333,233333333,0,0,0,0,102060777,102060777,2166666667,2166666667,2166666667,2166666667,0,0,200000000,200000000,200000000,200000000,0,0,0,0,165246230,165246230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97363495919,97363495919,97363495919,97363495919,0,0,5946187829,5946187829,5946187829,5946187829,0,0,0,0,4859651147,4859651147
Y,Y,Y,N,엠트론,201510,2015,10,하반기,4분기, 사업별손익,계획,37170036287,37170036287,37170036287,37170036287,0,0,1052616342,1052616342,1052616342,1052616342,0,0,0,0,855218193,855218193,14333333333,14333333333,14333333333,14333333333,0,0,766666667,766666667,766666667,766666667,0,0,0,0,579472343,579472343,7700000000,7700000000,7700000000,7700000000,0,0,933333333,933333333,933333333,933333333,0,0,0,0,885343865,885343865,15466666667,15466666667,15466666667,15466666667,0,0,2500000000,2500000000,2500000000,2500000000,0,0,0,0,2229869414,2229869414,12366666667,12366666667,12366666667,12366666667,0,0,0,0,0,0,0,0,0,0,0,0,2833333333,2833333333,2833333333,2833333333,0,0,100000000,100000000,100000000,100000000,0,0,0,0,38969910,38969910,7066666667,7066666667,7066666667,7066666667,0,0,366666667,366666667,366666667,366666667,0,0,0,0,235394110,235394110,2333333333,2333333333,2333333333,2333333333,0,0,333333333,333333333,333333333,333333333,0,0,0,0,298579563,298579563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99270036287,99270036287,99270036287,99270036287,0,0,5519283009,5519283009,5519283009,5519283009,0,0,0,0,4438259227,4438259227
Y,Y,Y,N,엠트론,201511,2015,11,하반기,4분기, 사업별손익,계획,33786766292,33786766292,33786766292,33786766292,0,0,755243541,755243541,755243541,755243541,0,0,0,0,613611998,613611998,14333333333,14333333333,14333333333,14333333333,0,0,766666667,766666667,766666667,766666667,0,0,0,0,579472343,579472343,7700000000,7700000000,7700000000,7700000000,0,0,933333333,933333333,933333333,933333333,0,0,0,0,885343865,885343865,15466666667,15466666667,15466666667,15466666667,0,0,2500000000,2500000000,2500000000,2500000000,0,0,0,0,2229869414,2229869414,12366666667,12366666667,12366666667,12366666667,0,0,0,0,0,0,0,0,0,0,0,0,2833333333,2833333333,2833333333,2833333333,0,0,100000000,100000000,100000000,100000000,0,0,0,0,38969910,38969910,7066666667,7066666667,7066666667,7066666667,0,0,366666667,366666667,366666667,366666667,0,0,0,0,235394110,235394110,2333333333,2333333333,2333333333,2333333333,0,0,333333333,333333333,333333333,333333333,0,0,0,0,298579563,298579563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95886766292,95886766292,95886766292,95886766292,0,0,5221910208,5221910208,5221910208,5221910208,0,0,0,0,4196653032,4196653032
Y,Y,Y,N,엠트론,201512,2015,12,하반기,4분기, 사업별손익,계획,35843197421,35843197421,35843197421,35843197421,0,0,1392140117,1392140117,1392140117,1392140117,0,0,0,0,0,0,14333333333,14333333333,14333333333,14333333333,0,0,766666667,766666667,766666667,766666667,0,0,0,0,0,0,7700000000,7700000000,7700000000,7700000000,0,0,933333333,933333333,933333333,933333333,0,0,0,0,0,0,15466666667,15466666667,15466666667,15466666667,0,0,2500000000,2500000000,2500000000,2500000000,0,0,0,0,0,0,12366666667,12366666667,12366666667,12366666667,0,0,0,0,0,0,0,0,0,0,0,0,2833333333,2833333333,2833333333,2833333333,0,0,100000000,100000000,100000000,100000000,0,0,0,0,0,0,7066666667,7066666667,7066666667,7066666667,0,0,366666667,366666667,366666667,366666667,0,0,0,0,0,0,2333333333,2333333333,2333333333,2333333333,0,0,333333333,333333333,333333333,333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97943197421,97943197421,97943197421,97943197421,0,0,5858806784,5858806784,5858806784,5858806784,0,0,0,0,0,0
Y,Y,Y,N,엠트론,201601,2016,1,상반기,1분기, 사업별손익,계획,30497593969,30497593969,30497593969,30497593969,0,0,1014689948,1014689948,1014689948,1014689948,0,0,0,0,425229927,425229927,14295705638,14295705638,14295705638,14295705638,0,0,123709519,123709519,123709519,123709519,0,0,0,0,0,0,3702298106,3702298106,3702298106,3702298106,0,0,126022035,126022035,126022035,126022035,0,0,0,0,103081369,103081369,10425666667,10425666667,10425666667,10425666667,0,0,431666667,431666667,431666667,431666667,0,0,0,0,333278663,333278663,10663820000,10663820000,10663820000,10663820000,0,0,0,0,0,0,0,0,0,0,0,0,2500000000,2500000000,2500000000,2500000000,0,0,0,0,0,0,0,0,0,0,0,0,7503000000,7503000000,7503000000,7503000000,0,0,301000000,301000000,301000000,301000000,0,0,0,0,202576336,202576336,1643639537,1643639537,1643639537,1643639537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81231723917,81231723917,81231723917,81231723917,0,0,1205068459,1205068459,1205068459,1205068459,0,0,0,0,0,0
Y,Y,Y,N,엠트론,201602,2016,2,상반기,1분기, 사업별손익,계획,43215785688,43215785688,43215785688,43215785688,0,0,3751190409,3751190409,3751190409,3751190409,0,0,0,0,3207319558,3207319558,12367979917,12367979917,12367979917,12367979917,0,0,0,0,0,0,0,0,0,0,0,0,3592560160,3592560160,3592560160,3592560160,0,0,0,0,0,0,0,0,0,0,0,0,11623666667,11623666667,11623666667,11623666667,0,0,916666667,916666667,916666667,916666667,0,0,0,0,809439588,809439588,10804840000,10804840000,10804840000,10804840000,0,0,0,0,0,0,0,0,0,0,0,0,2500000000,2500000000,2500000000,2500000000,0,0,10000000,10000000,10000000,10000000,0,0,0,0,0,0,7073000000,7073000000,7073000000,7073000000,0,0,210000000,210000000,210000000,210000000,0,0,0,0,103935799,103935799,2085431557,2085431557,2085431557,2085431557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93263263989,93263263989,93263263989,93263263989,0,0,3966949392,3966949392,3966949392,3966949392,0,0,0,0,2135965737,2135965737
Y,Y,Y,N,엠트론,201603,2016,3,상반기,1분기, 사업별손익,계획,49984019698,49984019698,49984019698,49984019698,0,0,5234119643,5234119643,5234119643,5234119643,0,0,0,0,4734905529,4734905529,15536314445,15536314445,15536314445,15536314445,0,0,465388733,465388733,465388733,465388733,0,0,0,0,252567117,252567117,4330141734,4330141734,4330141734,4330141734,0,0,417490833,417490833,417490833,417490833,0,0,0,0,382038373,382038373,11450666667,11450666667,11450666667,11450666667,0,0,651666667,651666667,651666667,651666667,0,0,0,0,523474777,523474777,10931340000,10931340000,10931340000,10931340000,0,0,0,0,0,0,0,0,0,0,0,0,2500000000,2500000000,2500000000,2500000000,0,0,10000000,10000000,10000000,10000000,0,0,0,0,0,0,7024000000,7024000000,7024000000,7024000000,0,0,189000000,189000000,189000000,189000000,0,0,0,0,79343246,79343246,2403594737,2403594737,2403594737,2403594737,0,0,75951679,75951679,75951679,75951679,0,0,0,0,40059732,40059732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04E+11,1.04E+11,1.04E+11,1.04E+11,0,0,6501315482,6501315482,6501315482,6501315482,0,0,0,0,4670331825,4670331825
Y,Y,Y,N,엠트론,201604,2016,4,상반기,2분기, 사업별손익,계획,46496439538,46496439538,46496439538,46496439538,0,0,4374536599,4374536599,4374536599,4374536599,0,0,0,0,3854135614,3854135614,16934915149,16934915149,16934915149,16934915149,0,0,416041651,416041651,416041651,416041651,0,0,0,0,225281208,225281208,4650373507,4650373507,4650373507,4650373507,0,0,449326146,449326146,449326146,449326146,0,0,0,0,396252678,396252678,11429666667,11429666667,11429666667,11429666667,0,0,1022333333,1022333333,1022333333,1022333333,0,0,0,0,910290894,910290894,12154626667,12154626667,12154626667,12154626667,0,0,0,0,0,0,0,0,0,0,0,0,2666666667,2666666667,2666666667,2666666667,0,0,62222222,62222222,62222222,62222222,0,0,0,0,22140681,22140681,7060333333,7060333333,7060333333,7060333333,0,0,151436668,151436668,151436668,151436668,0,0,0,0,48057123,48057123,2402965984,2402965984,2402965984,2402965984,0,0,77404125,77404125,77404125,77404125,0,0,0,0,44626474,44626474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04E+11,1.04E+11,1.04E+11,1.04E+11,0,0,6464844642,6464844642,6464844642,6464844642,0,0,0,0,4915172365,4915172365
Y,Y,Y,N,엠트론,201605,2016,5,상반기,2분기, 사업별손익,계획,42471025412,42471025412,42471025412,42471025412,0,0,3784922042,3784922042,3784922042,3784922042,0,0,0,0,3263499302,3263499302,15915971127,15915971127,15915971127,15915971127,0,0,397009072,397009072,397009072,397009072,0,0,0,0,205211695,205211695,5725421451,5725421451,5725421451,5725421451,0,0,589952053,589952053,589952053,589952053,0,0,0,0,538372491,538372491,11498666667,11498666667,11498666667,11498666667,0,0,679333333,679333333,679333333,679333333,0,0,0,0,571534138,571534138,12488586667,12488586667,12488586667,12488586667,0,0,0,0,0,0,0,0,0,0,0,0,2666666667,2666666667,2666666667,2666666667,0,0,112222222,112222222,112222222,112222222,0,0,0,0,72515027,72515027,7066333333,7066333333,7066333333,7066333333,0,0,179281666,179281666,179281666,179281666,0,0,0,0,76526655,76526655,2431821164,2431821164,2431821164,2431821164,0,0,68596561,68596561,68596561,68596561,0,0,0,0,33482649,33482649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00E+11,1.00E+11,1.00E+11,1.00E+11,0,0,5724284861,5724284861,5724284861,5724284861,0,0,0,0,4174612586,4174612586
