그룹,4개사,11개사,CIC,회사,year,month,반기,분기,계정,항목,산업기기-튜브 매출액,산업기기-튜브 매출액 누계,산업기기-튜브 매출액(국내),산업기기-튜브 매출액(국내) 누계,산업기기-튜브 매출액(해외),산업기기-튜브 매출액(해외) 누계,산업기기-튜브 영업이익,산업기기-튜브 영업이익 누계,산업기기-튜브 영업이익(국내),산업기기-튜브 영업이익(국내) 누계,산업기기-튜브 영업이익(해외),산업기기-튜브 영업이익(해외) 누계,산업기기-튜브 조정영업이익,산업기기-튜브 조정영업이익 누계,산업기기-튜브 세전이익,산업기기-튜브 세전이익 누계,자동차전선 매출액,자동차전선 매출액 누계,자동차전선 매출액(국내),자동차전선 매출액(국내) 누계,자동차전선 매출액(해외),자동차전선 매출액(해외) 누계,자동차전선 영업이익,자동차전선 영업이익 누계,자동차전선 영업이익(국내),자동차전선 영업이익(국내) 누계,자동차전선 영업이익(해외),자동차전선 영업이익(해외) 누계,자동차전선 조정영업이익,자동차전선 조정영업이익 누계,자동차전선 세전이익,자동차전선 세전이익 누계,피복선 매출액,피복선 매출액 누계,피복선 매출액(국내),피복선 매출액(국내) 누계,피복선 매출액(해외),피복선 매출액(해외) 누계,피복선 영업이익,피복선 영업이익 누계,피복선 영업이익(국내),피복선 영업이익(국내) 누계,피복선 영업이익(해외),피복선 영업이익(해외) 누계,피복선 조정영업이익,피복선 조정영업이익 누계,피복선 세전이익,피복선 세전이익 누계,산업용특수케이블 매출액,산업용특수케이블 매출액 누계,산업용특수케이블 매출액(국내),산업용특수케이블 매출액(국내) 누계,산업용특수케이블 매출액(해외),산업용특수케이블 매출액(해외) 누계,산업용특수케이블 영업이익,산업용특수케이블 영업이익 누계,산업용특수케이블 영업이익(국내),산업용특수케이블 영업이익(국내) 누계,산업용특수케이블 영업이익(해외),산업용특수케이블 영업이익(해외) 누계,산업용특수케이블 조정영업이익,산업용특수케이블 조정영업이익 누계,산업용특수케이블 세전이익,산업용특수케이블 세전이익 누계,부스닥트 매출액,부스닥트 매출액 누계,부스닥트 매출액(국내),부스닥트 매출액(국내) 누계,부스닥트 매출액(해외),부스닥트 매출액(해외) 누계,부스닥트 영업이익,부스닥트 영업이익 누계,부스닥트 영업이익(국내),부스닥트 영업이익(국내) 누계,부스닥트 영업이익(해외),부스닥트 영업이익(해외) 누계,부스닥트 조정영업이익,부스닥트 조정영업이익 누계,부스닥트 세전이익,부스닥트 세전이익 누계,권선 매출액,권선 매출액 누계,권선 매출액(국내),권선 매출액(국내) 누계,권선 매출액(해외),권선 매출액(해외) 누계,권선 영업이익,권선 영업이익 누계,권선 영업이익(국내),권선 영업이익(국내) 누계,권선 영업이익(해외),권선 영업이익(해외) 누계,권선 조정영업이익,권선 조정영업이익 누계,권선 세전이익,권선 세전이익 누계,소재 매출액,소재 매출액 누계,소재 매출액(국내),소재 매출액(국내) 누계,소재 매출액(해외),소재 매출액(해외) 누계,소재 영업이익,소재 영업이익 누계,소재 영업이익(국내),소재 영업이익(국내) 누계,소재 영업이익(해외),소재 영업이익(해외) 누계,소재 조정영업이익,소재 조정영업이익 누계,소재 세전이익,소재 세전이익 누계,알미늄 매출액,알미늄 매출액 누계,알미늄 매출액(국내),알미늄 매출액(국내) 누계,알미늄 매출액(해외),알미늄 매출액(해외) 누계,알미늄 영업이익,알미늄 영업이익 누계,알미늄 영업이익(국내),알미늄 영업이익(국내) 누계,알미늄 영업이익(해외),알미늄 영업이익(해외) 누계,알미늄 조정영업이익,알미늄 조정영업이익 누계,알미늄 세전이익,알미늄 세전이익 누계,광통신 매출액,광통신 매출액 누계,광통신 매출액(국내),광통신 매출액(국내) 누계,광통신 매출액(해외),광통신 매출액(해외) 누계,광통신 영업이익,광통신 영업이익 누계,광통신 영업이익(국내),광통신 영업이익(국내) 누계,광통신 영업이익(해외),광통신 영업이익(해외) 누계,광통신 조정영업이익,광통신 조정영업이익 누계,광통신 세전이익,광통신 세전이익 누계,UTP 매출액,UTP 매출액 누계,UTP 매출액(국내),UTP 매출액(국내) 누계,UTP 매출액(해외),UTP 매출액(해외) 누계,UTP 영업이익,UTP 영업이익 누계,UTP 영업이익(국내),UTP 영업이익(국내) 누계,UTP 영업이익(해외),UTP 영업이익(해외) 누계,UTP 조정영업이익,UTP 조정영업이익 누계,UTP 세전이익,UTP 세전이익 누계,무선망 매출액,무선망 매출액 누계,무선망 매출액(국내),무선망 매출액(국내) 누계,무선망 매출액(해외),무선망 매출액(해외) 누계,무선망 영업이익,무선망 영업이익 누계,무선망 영업이익(국내),무선망 영업이익(국내) 누계,무선망 영업이익(해외),무선망 영업이익(해외) 누계,무선망 조정영업이익,무선망 조정영업이익 누계,무선망 세전이익,무선망 세전이익 누계,SI 매출액,SI 매출액 누계,SI 매출액(국내),SI 매출액(국내) 누계,SI 매출액(해외),SI 매출액(해외) 누계,SI 영업이익,SI 영업이익 누계,SI 영업이익(국내),SI 영업이익(국내) 누계,SI 영업이익(해외),SI 영업이익(해외) 누계,SI 조정영업이익,SI 조정영업이익 누계,SI 세전이익,SI 세전이익 누계,초고압 매출액,초고압 매출액 누계,초고압 매출액(국내),초고압 매출액(국내) 누계,초고압 매출액(해외),초고압 매출액(해외) 누계,초고압 영업이익,초고압 영업이익 누계,초고압 영업이익(국내),초고압 영업이익(국내) 누계,초고압 영업이익(해외),초고압 영업이익(해외) 누계,초고압 조정영업이익,초고압 조정영업이익 누계,초고압 세전이익,초고압 세전이익 누계,해저케이블 매출액,해저케이블 매출액 누계,해저케이블 매출액(국내),해저케이블 매출액(국내) 누계,해저케이블 매출액(해외),해저케이블 매출액(해외) 누계,해저케이블 영업이익,해저케이블 영업이익 누계,해저케이블 영업이익(국내),해저케이블 영업이익(국내) 누계,해저케이블 영업이익(해외),해저케이블 영업이익(해외) 누계,해저케이블 조정영업이익,해저케이블 조정영업이익 누계,해저케이블 세전이익,해저케이블 세전이익 누계,기타 매출액,기타 매출액 누계,기타 매출액(국내),기타 매출액(국내) 누계,기타 매출액(해외),기타 매출액(해외) 누계,기타 영업이익,기타 영업이익 누계,기타 영업이익(국내),기타 영업이익(국내) 누계,기타 영업이익(해외),기타 영업이익(해외) 누계,기타 조정영업이익,기타 조정영업이익 누계,기타 세전이익,기타 세전이익 누계,합계 매출액,합계 매출액 누계,합계 매출액(국내),합계 매출액(국내) 누계,합계 매출액(해외),합계 매출액(해외) 누계,합계 영업이익,합계 영업이익 누계,합계 영업이익(국내),합계 영업이익(국내) 누계,합계 영업이익(해외),합계 영업이익(해외) 누계,합계 조정영업이익,합계 조정영업이익 누계,합계 세전이익,합계 세전이익 누계
Y,Y,Y,N,전선,2018,11,하반기,4분기, 사업별손익,실적,7603000000,7603000000,7603000000,7603000000,0,0,411033203,411033203,411033203,411033203,0,0,0,0,466691278,466691278,8662000000,8662000000,8662000000,8662000000,0,0,411250363,411250363,411250363,411250363,0,0,0,0,359503180,359503180,42037000000,42037000000,42037000000,42037000000,0,0,0,0,0,0,0,0,0,0,0,0,6514000000,6514000000,6514000000,6514000000,0,0,0,0,0,0,0,0,0,0,0,0,14105000000,14105000000,14105000000,14105000000,0,0,2107058441,2107058441,2107058441,2107058441,0,0,0,0,1887375570,1887375570,16195000000,16195000000,16195000000,16195000000,0,0,40230891,40230891,40230891,40230891,0,0,0,0,0,0,99001000000,99001000000,99001000000,99001000000,0,0,1514695620,1514695620,1514695620,1514695620,0,0,0,0,882550541,882550541,2901000000,2901000000,2901000000,2901000000,0,0,0,0,0,0,0,0,0,0,0,0,15228000000,15228000000,15228000000,15228000000,0,0,1728448071,1728448071,1728448071,1728448071,0,0,0,0,1882242030,1882242030,5254000000,5254000000,5254000000,5254000000,0,0,541620105,541620105,541620105,541620105,0,0,0,0,599082030,599082030,3040000000,3040000000,3040000000,3040000000,0,0,182047472,182047472,182047472,182047472,0,0,0,0,277222651,277222651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56774000000,56774000000,56774000000,56774000000,0,0,3163710689,3163710689,3163710689,3163710689,0,0,0,0,884580347,884580347,6442000000,6442000000,6442000000,6442000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.83756E+11,2.83756E+11,2.83756E+11,2.83756E+11,0,0,7508000000,7508000000,7508000000,7508000000,0,0,0,0,2139000000,2139000000
Y,Y,Y,N,전선,2018,12,하반기,4분기, 사업별손익,실적,7760000000,7760000000,7760000000,7760000000,0,0,508029515,508029515,508029515,508029515,0,0,0,0,1279527820,1279527820,7940000000,7940000000,7940000000,7940000000,0,0,304539368,304539368,304539368,304539368,0,0,0,0,662824964,662824964,38314000000,38314000000,38314000000,38314000000,0,0,0,0,0,0,0,0,0,0,424636204,424636204,9715000000,9715000000,9715000000,9715000000,0,0,410573680,410573680,410573680,410573680,0,0,0,0,6870115417,6870115417,11558000000,11558000000,11558000000,11558000000,0,0,1189511104,1189511104,1189511104,1189511104,0,0,0,0,1598035020,1598035020,14049000000,14049000000,14049000000,14049000000,0,0,115286349,115286349,115286349,115286349,0,0,0,0,134104907,134104907,75241000000,75241000000,75241000000,75241000000,0,0,1007785134,1007785134,1007785134,1007785134,0,0,0,0,1778882822,1778882822,3321000000,3321000000,3321000000,3321000000,0,0,0,0,0,0,0,0,0,0,2966640332,2966640332,15426000000,15426000000,15426000000,15426000000,0,0,1614040182,1614040182,1614040182,1614040182,0,0,0,0,2536854786,2536854786,5873000000,5873000000,5873000000,5873000000,0,0,689425491,689425491,689425491,689425491,0,0,0,0,1100976729,1100976729,2640000000,2640000000,2640000000,2640000000,0,0,0,0,0,0,0,0,0,0,378183890,378183890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62481000000,62481000000,62481000000,62481000000,0,0,4412575869,4412575869,4412575869,4412575869,0,0,0,0,9329724930,9329724930,6229000000,6229000000,6229000000,6229000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.60547E+11,2.60547E+11,2.60547E+11,2.60547E+11,0,0,8697000000,8697000000,8697000000,8697000000,0,0,0,0,24403000000,24403000000
Y,Y,Y,N,전선,2019,1,상반기,1분기, 사업별손익,실적,7907117845,7907117845,7907117845,7907117845,0,0,992924722,992924722,992924722,992924722,0,0,0,0,1101317792,1101317792,8541912723,8541912723,8541912723,8541912723,0,0,501057516,501057516,501057516,501057516,0,0,0,0,474603000,474603000,35532333609,35532333609,35532333609,35532333609,0,0,0,0,0,0,0,0,0,0,0,0,10149531824,10149531824,10149531824,10149531824,0,0,0,0,0,0,0,0,0,0,0,0,14332189585,14332189585,14332189585,14332189585,0,0,2830902412,2830902412,2830902412,2830902412,0,0,0,0,2623464809,2623464809,16045897036,16045897036,16045897036,16045897036,0,0,550722457,550722457,550722457,550722457,0,0,0,0,234964040,234964040,90129512605,90129512605,90129512605,90129512605,0,0,1062923245,1062923245,1062923245,1062923245,0,0,0,0,403578642,403578642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14659207759,14659207759,14659207759,14659207759,0,0,2243869569,2243869569,2243869569,2243869569,0,0,0,0,2459047536,2459047536,6367238150,6367238150,6367238150,6367238150,0,0,492609803,492609803,492609803,492609803,0,0,0,0,505197699,505197699,1810559189,1810559189,1810559189,1810559189,0,0,27001802,27001802,27001802,27001802,0,0,0,0,47494597,47494597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40468104070,40468104070,40468104070,40468104070,0,0,1289150012,1289150012,1289150012,1289150012,0,0,0,0,456514301,456514301,2855655334,2855655334,2855655334,2855655334,0,0,847633746,847633746,847633746,847633746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.48799E+11,2.48799E+11,2.48799E+11,2.48799E+11,0,0,10342426271,10342426271,10342426271,10342426271,0,0,0,0,6962459827,6962459827
Y,Y,Y,N,전선,2019,2,상반기,1분기, 사업별손익,실적,6923610537,6923610537,6923610537,6923610537,0,0,719297481,719297481,719297481,719297481,0,0,0,0,835860477,835860477,7359320111,7359320111,7359320111,7359320111,0,0,378683808,378683808,378683808,378683808,0,0,0,0,363421388,363421388,28933589652,28933589652,28933589652,28933589652,0,0,0,0,0,0,0,0,0,0,0,0,7966711432,7966711432,7966711432,7966711432,0,0,0,0,0,0,0,0,0,0,0,0,12234714740,12234714740,12234714740,12234714740,0,0,2500856862,2500856862,2500856862,2500856862,0,0,0,0,2298110962,2298110962,12669193435,12669193435,12669193435,12669193435,0,0,22542430,22542430,22542430,22542430,0,0,0,0,0,0,79429387433,79429387433,79429387433,79429387433,0,0,1156448980,1156448980,1156448980,1156448980,0,0,0,0,521140171,521140171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14665888736,14665888736,14665888736,14665888736,0,0,1921755218,1921755218,1921755218,1921755218,0,0,0,0,2125932237,2125932237,4841260312,4841260312,4841260312,4841260312,0,0,409856352,409856352,409856352,409856352,0,0,0,0,431851636,431851636,1604437599,1604437599,1604437599,1604437599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51042245886,51042245886,51042245886,51042245886,0,0,2169764347,2169764347,2169764347,2169764347,0,0,0,0,1324415080,1324415080,3191398626,3191398626,3191398626,3191398626,0,0,956670680,956670680,956670680,956670680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.30862E+11,2.30862E+11,2.30862E+11,2.30862E+11,0,0,9522927797,9522927797,9522927797,9522927797,0,0,0,0,5969546092,5969546092
Y,Y,Y,N,전선,2019,3,상반기,1분기, 사업별손익,실적,8266466212,8266466212,8266466212,8266466212,0,0,455159197,455159197,455159197,455159197,0,0,0,0,697444314,697444314,8436024336,8436024336,8436024336,8436024336,0,0,348582715,348582715,348582715,348582715,0,0,0,0,390496284,390496284,28689899585,28689899585,28689899585,28689899585,0,0,0,0,0,0,0,0,0,0,0,0,17269389225,17269389225,17269389225,17269389225,0,0,444355111,444355111,444355111,444355111,0,0,0,0,568045177,568045177,11923678500,11923678500,11923678500,11923678500,0,0,2049998501,2049998501,2049998501,2049998501,0,0,0,0,2015962625,2015962625,15745219106,15745219106,15745219106,15745219106,0,0,0,0,0,0,0,0,0,0,0,0,77150992045,77150992045,77150992045,77150992045,0,0,853904809,853904809,853904809,853904809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17025569033,17025569033,17025569033,17025569033,0,0,2223705210,2223705210,2223705210,2223705210,0,0,0,0,2629290400,2629290400,6165282114,6165282114,6165282114,6165282114,0,0,529894522,529894522,529894522,529894522,0,0,0,0,604250394,604250394,1868403240,1868403240,1868403240,1868403240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60341397407,60341397407,60341397407,60341397407,0,0,4143233211,4143233211,4143233211,4143233211,0,0,0,0,3075297363,3075297363,9200620620,9200620620,9200620620,9200620620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.62083E+11,2.62083E+11,2.62083E+11,2.62083E+11,0,0,9830354476,9830354476,9830354476,9830354476,0,0,0,0,7233717152,7233717152
Y,Y,Y,N,전선,2019,4,상반기,2분기, 사업별손익,실적,7909546467,7909546467,7909546467,7909546467,0,0,880955534,880955534,880955534,880955534,0,0,0,0,1175832605,1175832605,7962034375,7962034375,7962034375,7962034375,0,0,419042457,419042457,419042457,419042457,0,0,0,0,541974720,541974720,44674154645,44674154645,44674154645,44674154645,0,0,0,0,0,0,0,0,0,0,0,0,10528609531,10528609531,10528609531,10528609531,0,0,282719642,282719642,282719642,282719642,0,0,0,0,569132499,569132499,13210364590,13210364590,13210364590,13210364590,0,0,2301437133,2301437133,2301437133,2301437133,0,0,0,0,2348396926,2348396926,16345289059,16345289059,16345289059,16345289059,0,0,360409616,360409616,360409616,360409616,0,0,0,0,52070466,52070466,89185019842,89185019842,89185019842,89185019842,0,0,1154650414,1154650414,1154650414,1154650414,0,0,0,0,1298937276,1298937276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16665800238,16665800238,16665800238,16665800238,0,0,2331147624,2331147624,2331147624,2331147624,0,0,0,0,2705032940,2705032940,6601566851,6601566851,6601566851,6601566851,0,0,535922589,535922589,535922589,535922589,0,0,0,0,747515302,747515302,2851578873,2851578873,2851578873,2851578873,0,0,284140504,284140504,284140504,284140504,0,0,0,0,362865413,362865413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51863867643,51863867643,51863867643,51863867643,0,0,1932933958,1932933958,1932933958,1932933958,0,0,0,0,1880126808,1880126808,3594136091,3594136091,3594136091,3594136091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.71392E+11,2.71392E+11,2.71392E+11,2.71392E+11,0,0,6383856007,6383856007,6383856007,6383856007,0,0,0,0,7329525954,7329525954
Y,Y,Y,N,전선,2019,5,상반기,2분기, 사업별손익,실적,7987348100,7987348100,7987348100,7987348100,0,0,560841762,560841762,560841762,560841762,0,0,0,0,1041710460,1041710460,7888293085,7888293085,7888293085,7888293085,0,0,217638181,217638181,217638181,217638181,0,0,0,0,399421630,399421630,34084326289,34084326289,34084326289,34084326289,0,0,0,0,0,0,0,0,0,0,0,0,10277619698,10277619698,10277619698,10277619698,0,0,95383548,95383548,95383548,95383548,0,0,0,0,313894476,313894476,12290189519,12290189519,12290189519,12290189519,0,0,1645221949,1645221949,1645221949,1645221949,0,0,0,0,1915017427,1915017427,16400554328,16400554328,16400554328,16400554328,0,0,483391799,483391799,483391799,483391799,0,0,0,0,322822125,322822125,92484726129,92484726129,92484726129,92484726129,0,0,1303997630,1303997630,1303997630,1303997630,0,0,0,0,1267107413,1267107413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14646417761,14646417761,14646417761,14646417761,0,0,1979671546,1979671546,1979671546,1979671546,0,0,0,0,2563448576,2563448576,5952350554,5952350554,5952350554,5952350554,0,0,550901118,550901118,550901118,550901118,0,0,0,0,724169316,724169316,2857798613,2857798613,2857798613,2857798613,0,0,0,0,0,0,0,0,0,0,60716196,60716196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80720168010,80720168010,80720168010,80720168010,0,0,3347481999,3347481999,3347481999,3347481999,0,0,0,0,2331602284,2331602284,26047159926,26047159926,26047159926,26047159926,0,0,1407193042,1407193042,1407193042,1407193042,0,0,0,0,1115007898,1115007898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.11637E+11,3.11637E+11,3.11637E+11,3.11637E+11,0,0,10672679285,10672679285,10672679285,10672679285,0,0,0,0,11335685098,11335685098
Y,Y,Y,N,전선,2019,6,상반기,2분기, 사업별손익,실적,8371033378,8371033378,8371033378,8371033378,0,0,878957285,878957285,878957285,878957285,0,0,0,0,1224820065,1224820065,8259070106,8259070106,8259070106,8259070106,0,0,168203079,168203079,168203079,168203079,0,0,0,0,377159987,377159987,34602583897,34602583897,34602583897,34602583897,0,0,14514651,14514651,14514651,14514651,0,0,0,0,86193293,86193293,11373750272,11373750272,11373750272,11373750272,0,0,260762530,260762530,260762530,260762530,0,0,0,0,493787289,493787289,11677969959,11677969959,11677969959,11677969959,0,0,2431656077,2431656077,2431656077,2431656077,0,0,0,0,2592824900,2592824900,14566737666,14566737666,14566737666,14566737666,0,0,753248689,753248689,753248689,753248689,0,0,0,0,426906842,426906842,76134933005,76134933005,76134933005,76134933005,0,0,1003069560,1003069560,1003069560,1003069560,0,0,0,0,1151676387,1151676387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14413149277,14413149277,14413149277,14413149277,0,0,1727724140,1727724140,1727724140,1727724140,0,0,0,0,2207388898,2207388898,5670912260,5670912260,5670912260,5670912260,0,0,663632131,663632131,663632131,663632131,0,0,0,0,931089214,931089214,2929016657,2929016657,2929016657,2929016657,0,0,72041957,72041957,72041957,72041957,0,0,0,0,148050026,148050026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60999935266,60999935266,60999935266,60999935266,0,0,6484558125,6484558125,6484558125,6484558125,0,0,0,0,6940541598,6940541598,13431301126,13431301126,13431301126,13431301126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6243E+11,2.6243E+11,2.6243E+11,2.6243E+11,0,0,13042516275,13042516275,13042516275,13042516275,0,0,0,0,15296336420,15296336420
Y,Y,Y,N,전선,2019,7,하반기,3분기, 사업별손익,실적,7912883028,7912883028,7912883028,7912883028,0,0,395573079,395573079,395573079,395573079,0,0,0,0,634296273,634296273,8804402168,8804402168,8804402168,8804402168,0,0,95448882,95448882,95448882,95448882,0,0,0,0,160020730,160020730,31746478001,31746478001,31746478001,31746478001,0,0,0,0,0,0,0,0,0,0,0,0,14535420816,14535420816,14535420816,14535420816,0,0,0,0,0,0,0,0,0,0,0,0,13031936335,13031936335,13031936335,13031936335,0,0,1461662438,1461662438,1461662438,1461662438,0,0,0,0,1544550106,1544550106,15854894619,15854894619,15854894619,15854894619,0,0,58513503,58513503,58513503,58513503,0,0,0,0,0,0,92578924057,92578924057,92578924057,92578924057,0,0,976017886,976017886,976017886,976017886,0,0,0,0,637761358,637761358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14186225363,14186225363,14186225363,14186225363,0,0,1057128005,1057128005,1057128005,1057128005,0,0,0,0,1240410361,1240410361,6936447635,6936447635,6936447635,6936447635,0,0,497912867,497912867,497912867,497912867,0,0,0,0,585977119,585977119,3169589382,3169589382,3169589382,3169589382,0,0,75594045,75594045,75594045,75594045,0,0,0,0,130334044,130334044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59419689622,59419689622,59419689622,59419689622,0,0,1922400299,1922400299,1922400299,1922400299,0,0,0,0,787529541,787529541,13378311831,13378311831,13378311831,13378311831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.81555E+11,2.81555E+11,2.81555E+11,2.81555E+11,0,0,6003217055,6003217055,6003217055,6003217055,0,0,0,0,3036125353,3036125353
Y,Y,Y,N,전선,2019,8,하반기,3분기, 사업별손익,실적,7587079127,7587079127,7587079127,7587079127,0,0,334125321,334125321,334125321,334125321,0,0,0,0,664092734,664092734,7860104672,7860104672,7860104672,7860104672,0,0,316828607,316828607,316828607,316828607,0,0,0,0,412229641,412229641,34124211995,34124211995,34124211995,34124211995,0,0,865791,865791,865791,865791,0,0,0,0,0,0,12550670683,12550670683,12550670683,12550670683,0,0,162132735,162132735,162132735,162132735,0,0,0,0,284005101,284005101,10936018981,10936018981,10936018981,10936018981,0,0,1508917158,1508917158,1508917158,1508917158,0,0,0,0,1659344926,1659344926,13395556907,13395556907,13395556907,13395556907,0,0,45712508,45712508,45712508,45712508,0,0,0,0,0,0,73023087274,73023087274,73023087274,73023087274,0,0,528244638,528244638,528244638,528244638,0,0,0,0,327643888,327643888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13034212214,13034212214,13034212214,13034212214,0,0,1365607723,1365607723,1365607723,1365607723,0,0,0,0,1757966264,1757966264,6026602278,6026602278,6026602278,6026602278,0,0,475351994,475351994,475351994,475351994,0,0,0,0,616749282,616749282,3003649706,3003649706,3003649706,3003649706,0,0,135761368,135761368,135761368,135761368,0,0,0,0,219121120,219121120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58589580078,58589580078,58589580078,58589580078,0,0,1806662339,1806662339,1806662339,1806662339,0,0,0,0,0,0,14724137306,14724137306,14724137306,14724137306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.54855E+11,2.54855E+11,2.54855E+11,2.54855E+11,0,0,6572513286,6572513286,6572513286,6572513286,0,0,0,0,4208058217,4208058217
Y,Y,Y,N,전선,2019,9,하반기,3분기, 사업별손익,실적,7509510969,7509510969,7509510969,7509510969,0,0,349282693,349282693,349282693,349282693,0,0,0,0,688821289,688821289,9116243245,9116243245,9116243245,9116243245,0,0,288356251,288356251,288356251,288356251,0,0,0,0,389457367,389457367,31145682078,31145682078,31145682078,31145682078,0,0,408405829,408405829,408405829,408405829,0,0,0,0,281828733,281828733,12809735375,12809735375,12809735375,12809735375,0,0,110423757,110423757,110423757,110423757,0,0,0,0,246211711,246211711,11854325539,11854325539,11854325539,11854325539,0,0,1778808456,1778808456,1778808456,1778808456,0,0,0,0,1875177957,1875177957,13812495573,13812495573,13812495573,13812495573,0,0,31252971,31252971,31252971,31252971,0,0,0,0,0,0,78153739586,78153739586,78153739586,78153739586,0,0,1017704879,1017704879,1017704879,1017704879,0,0,0,0,1003679078,1003679078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15291573003,15291573003,15291573003,15291573003,0,0,1541448151,1541448151,1541448151,1541448151,0,0,0,0,1766508311,1766508311,5476614983,5476614983,5476614983,5476614983,0,0,380610924,380610924,380610924,380610924,0,0,0,0,527455620,527455620,2385810647,2385810647,2385810647,2385810647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67382450012,67382450012,67382450012,67382450012,0,0,5125292265,5125292265,5125292265,5125292265,0,0,0,0,3446699629,3446699629,8045373312,8045373312,8045373312,8045373312,0,0,391774727,391774727,391774727,391774727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.62984E+11,2.62984E+11,2.62984E+11,2.62984E+11,0,0,11332111207,11332111207,11332111207,11332111207,0,0,0,0,9365431442,9365431442
Y,Y,Y,N,전선,2019,10,하반기,4분기, 사업별손익,실적,6585125906,6585125906,6585125906,6585125906,0,0,498780818,498780818,498780818,498780818,0,0,0,0,531754000,531754000,9072198002,9072198002,9072198002,9072198002,0,0,403009535,403009535,403009535,403009535,0,0,0,0,383172363,383172363,30209524708,30209524708,30209524708,30209524708,0,0,45004333,45004333,45004333,45004333,0,0,0,0,0,0,9793713502,9793713502,9793713502,9793713502,0,0,18773047,18773047,18773047,18773047,0,0,0,0,126489,126489,12152231414,12152231414,12152231414,12152231414,0,0,1804063309,1804063309,1804063309,1804063309,0,0,0,0,1582132898,1582132898,15345011131,15345011131,15345011131,15345011131,0,0,260129800,260129800,260129800,260129800,0,0,0,0,0,0,82137721064,82137721064,82137721064,82137721064,0,0,799648260,799648260,799648260,799648260,0,0,0,0,517404682,517404682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15301789697,15301789697,15301789697,15301789697,0,0,1418307927,1418307927,1418307927,1418307927,0,0,0,0,1115129726,1115129726,5773405815,5773405815,5773405815,5773405815,0,0,642920149,642920149,642920149,642920149,0,0,0,0,720690856,720690856,2740683603,2740683603,2740683603,2740683603,0,0,165717479,165717479,165717479,165717479,0,0,0,0,156736699,156736699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69351154932,69351154932,69351154932,69351154932,0,0,3514128264,3514128264,3514128264,3514128264,0,0,0,0,1109391223,1109391223,14880462378,14880462378,14880462378,14880462378,0,0,417670871,417670871,417670871,417670871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.73343E+11,2.73343E+11,2.73343E+11,2.73343E+11,0,0,9988153790,9988153790,9988153790,9988153790,0,0,0,0,4898794782,4898794782
