그룹,4개사,11개사,CIC,회사,year,month,반기,분기,계정,항목,매출액_합계,국내_매출액,해외_매출액,해외_매출액_Million_USD,매출총이익,판매관리비,영업이익,영업이익률,기타영업손익_합계,기타영업손익_환관련실현손익,기타영업손익_환관련평가손익,기타영업손익_자산처분손익,기타영업손익_기타,조정영업이익,영업외손익_합계,영업외손익_순지급이자,영업외손익_환관련실현손익,영업외손익_환관련평가손익,영업외손익_지분법손익,영업외손익_자산처분손익,영업외손익_기타,세전이익,검증,세전이익률,법인세,중단사업손익,당기순이익,당기순이익_지배주주손익,당기순이익_비지배주주손익,영업이익_이자보상배율,수입이자,지급이자,EBITDA,환율(원/달러),동가(달러/톤),유동자산_합계,유동자산_현/예금,유동자산_재고자산,유동자산_매출채권,유동자산_   (미청구공사),유동자산_기타유동자산,비유동자산_합계,비유동자산_투자자산,비유동자산_유형자산,비유동자산_무형자산,비유동자산_기타비유동자산,자산_합계,부채_합계,부채_매입채무,부채_차입금,부채_기타부채,자기자본_합계,자기자본_자본금,자기자본_자본잉여금,자기자본_기타자본구성요소,자기자본_기타포괄손익누계액,자기자본_이익잉여금,자기자본_비지배주주지분,관리지표_부채비율(%),관리지표_운전자산회전일,관리지표_재고회전일,관리지표_차입금비율(%),관리지표_채권회전일
Y,N,Y,N,I&D,2023,6,상반기,2분기,BS(연결),실적,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,592,445,272,982","171,198,977,871","750,507,525,288","592,430,650,901",0,"78,308,118,922","1,022,055,324,262","9,948,144,164","348,368,228,940","420,593,372,426","243,145,578,732","2,614,500,597,244","2,197,089,787,395","648,266,349,367","1,035,025,446,350","513,797,991,678","417,410,809,849","73,851,310,000","366,181,375,479","-239,453,597,046","-37,511,316,414","-80,741,144,149","335,084,181,979",526.36,247.96,123.91,69.25,54.66
Y,N,Y,N,I&D,2023,7,하반기,3분기,BS(연결),계획,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,217,789,068,357","58,294,875,302","532,044,193,055","573,326,000,000",0,"54,124,000,000","1,128,467,400,000","130,300,000,000","556,168,000,000","414,489,400,000","27,510,000,000","2,346,256,468,357","2,024,609,000,000","610,896,000,000","1,074,025,000,000","339,688,000,000","321,647,468,357","321,647,468,357",,,,,,629.45,333.91,100.13,48.19,51.93
Y,N,Y,N,I&D,2023,7,하반기,3분기,BS(연결),실적,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,533,347,327,979","153,438,529,361","729,583,815,815","566,221,623,040",0,"84,103,359,763","1,008,448,685,248","9,931,072,000","349,237,173,708","409,284,833,440","239,995,606,100","2,541,796,013,227","2,131,338,591,628","573,148,916,480","1,020,814,717,040","537,374,958,108","410,457,421,599","73,851,310,000","366,185,593,694","-239,453,597,046","-31,548,254,853","-85,899,930,216","327,322,300,020",519.26,248.7,119.88,67.49,52.38
Y,N,Y,N,I&D,2023,8,하반기,3분기,BS(연결),계획,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,217,789,068,357","58,294,875,302","532,044,193,055","573,326,000,000",0,"54,124,000,000","1,128,467,400,000","130,300,000,000","556,168,000,000","414,489,400,000","27,510,000,000","2,346,256,468,357","2,024,609,000,000","610,896,000,000","1,074,025,000,000","339,688,000,000","321,647,468,357","321,647,468,357",,,,,,629.45,333.91,100.13,48.19,51.93
Y,N,Y,N,I&D,2023,8,하반기,3분기,BS(연결),실적,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,522,320,488,981","167,982,471,609","720,191,554,839","552,267,631,177",0,"81,878,831,356","1,037,360,174,082","9,962,010,526","362,537,938,654","420,953,671,069","243,906,553,833","2,559,680,663,063","2,149,229,259,628","534,762,012,042","1,060,782,711,838","553,684,535,748","410,451,403,435","73,851,310,000","366,174,666,192","-239,453,597,046","-34,886,652,343","-93,584,334,320","338,350,010,952",523.63,258.44,117.9,66.73,51.17
Y,N,Y,N,I&D,2023,9,하반기,3분기,BS(연결),계획,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,217,789,068,357","58,294,875,302","532,044,193,055","573,326,000,000",0,"54,124,000,000","1,128,467,400,000","130,300,000,000","556,168,000,000","414,489,400,000","27,510,000,000","2,346,256,468,357","2,024,609,000,000","610,896,000,000","1,074,025,000,000","339,688,000,000","321,647,468,357","321,647,468,357",,,,,,629.45,333.91,100.13,48.19,51.93
Y,N,Y,N,I&D,2023,9,하반기,3분기,BS(연결),실적,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,499,931,965,107","136,823,027,131","723,290,650,469","548,868,671,718",0,"90,949,615,789","1,048,924,793,044","9,948,416,787","371,494,683,662","426,615,688,662","240,866,003,933","2,548,856,758,151","2,125,705,174,267","550,660,475,169","1,022,754,774,083","552,289,925,015","423,151,583,884","73,851,310,000","381,787,000,046","-239,453,597,046","-37,986,206,370","-99,536,377,471","344,489,454,725",502.35,241.7,119.02,67.67,51.35
Y,N,Y,N,I&D,2023,10,하반기,4분기,BS(연결),계획,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,217,789,068,357","58,294,875,302","532,044,193,055","573,326,000,000",0,"54,124,000,000","1,128,467,400,000","130,300,000,000","556,168,000,000","414,489,400,000","27,510,000,000","2,346,256,468,357","2,024,609,000,000","610,896,000,000","1,074,025,000,000","339,688,000,000","321,647,468,357","321,647,468,357",,,,,,629.45,333.91,100.13,48.19,51.93
Y,N,Y,N,I&D,2023,10,하반기,4분기,BS(연결),실적,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,478,842,341,215","146,054,197,075","714,841,638,241","532,990,025,081",0,"84,956,480,818","1,060,232,900,404","10,032,535,785","382,353,124,742","427,918,761,714","239,928,478,163","2,539,075,241,619","2,115,479,844,399","557,298,323,239","1,019,458,982,283","538,722,538,877","423,595,397,220","73,851,310,000","384,372,964,090","-239,453,597,046","-41,381,089,029","-101,060,925,097","347,266,734,302",499.41,240.67,117.18,67.13,50.05
Y,N,Y,N,I&D,2023,11,하반기,4분기,BS(연결),계획,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,217,789,068,357","58,294,875,302","532,044,193,055","573,326,000,000",0,"54,124,000,000","1,128,467,400,000","130,300,000,000","556,168,000,000","414,489,400,000","27,510,000,000","2,346,256,468,357","2,024,609,000,000","610,896,000,000","1,074,025,000,000","339,688,000,000","321,647,468,357","321,647,468,357",,,,,,629.45,333.91,100.13,48.19,51.93
Y,N,Y,N,I&D,2023,11,하반기,4분기,BS(연결),실적,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,361,060,894,559","112,578,974,369","661,192,261,986","505,262,953,441",0,"82,026,704,763","1,030,650,283,241","9,999,752,088","377,698,255,635","407,247,079,147","235,705,196,371","2,391,711,177,800","1,989,127,933,787","482,574,598,028","984,330,379,514","522,222,956,245","402,583,244,013","73,851,310,000","384,378,605,374","-239,453,597,046","-37,444,192,670","-110,052,566,896","331,303,685,251",494.09,244.5,110.1,62.41,47.69
Y,N,Y,N,I&D,2023,12,하반기,4분기,BS(연결),계획,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,217,789,068,357","58,294,875,302","532,044,193,055","573,326,000,000",0,"54,124,000,000","1,128,467,400,000","130,300,000,000","556,168,000,000","414,489,400,000","27,510,000,000","2,346,256,468,357","2,024,609,000,000","610,896,000,000","1,074,025,000,000","339,688,000,000","321,647,468,357","321,647,468,357",,,,,,629.45,333.91,100.13,48.19,51.93
Y,N,Y,N,I&D,2023,12,하반기,4분기,BS(연결),실적,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,329,898,690,491","116,913,263,953","674,650,257,006","459,216,171,313",0,"79,118,998,219","1,096,752,205,648","2,412,741,470","439,879,057,889","430,296,960,608","224,163,445,681","2,426,650,896,139","1,934,390,358,437","482,743,553,972","980,282,959,268","471,363,845,197","492,260,537,702","73,851,310,000","419,261,468,563","-239,453,597,046","-31,704,745,432","-61,385,286,025","331,691,387,642",392.96,199.14,108.15,64.35,43.8
Y,N,Y,N,I&D,2024,1,상반기,1분기,BS(연결),계획,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
Y,N,Y,N,I&D,2024,1,상반기,1분기,BS(연결),실적,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,384,533,866,473","113,390,753,631","695,918,208,171","482,383,213,699",0,"92,841,690,972","1,125,185,728,856","2,437,957,377","453,703,562,913","442,626,838,468","226,417,370,098","2,509,719,595,329","2,011,432,304,106","504,611,589,256","1,012,217,905,045","494,602,809,805","498,287,291,223","73,851,310,000","419,261,468,563","-239,453,597,046","-33,110,074,403","-65,254,455,068","342,992,639,177",403.67,203.14,112.01,66.16,45.86
Y,N,Y,N,I&D,2024,2,상반기,1분기,BS(연결),계획,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
Y,N,Y,N,I&D,2024,2,상반기,1분기,BS(연결),실적,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,417,892,240,892","102,484,386,191","710,512,650,005","500,449,641,104",0,"104,445,563,592","1,132,803,964,025","2,441,211,076","465,087,424,195","442,287,995,990","222,987,332,764","2,550,696,204,917","2,059,853,952,948","550,430,691,140","1,004,160,736,741","505,262,525,067","490,842,251,969","73,851,310,000","419,261,468,563","-239,453,597,046","-35,506,349,055","-71,154,393,745","343,843,813,252",419.66,204.58,115.15,67.56,47.59
Y,N,Y,N,I&D,2024,3,상반기,1분기,BS(연결),계획,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
Y,N,Y,N,I&D,2024,3,상반기,1분기,BS(연결),실적,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,514,776,515,556","163,972,910,295","705,140,323,527","550,976,973,602",0,"94,686,308,132","1,144,836,970,379","2,458,581,028","474,681,241,685","445,444,205,235","222,252,942,431","2,659,613,485,935","2,172,477,307,177","604,036,808,758","1,089,706,140,412","478,734,358,007","487,136,178,758","73,851,310,000","419,261,468,563","-239,453,597,046","-34,419,291,343","-69,528,491,011","337,424,779,595",445.97,223.7,120.44,67.61,52.83
Y,N,Y,N,I&D,2024,4,상반기,2분기,BS(연결),계획,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
Y,N,Y,N,I&D,2024,4,상반기,2분기,BS(연결),실적,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,554,027,938,806","143,031,274,636","730,788,784,984","581,308,948,315",0,"98,898,930,871","1,171,300,954,541","2,490,372,909","490,994,506,498","454,463,535,612","223,352,539,522","2,725,328,893,347","2,139,249,786,193","605,330,540,697","1,109,031,381,100","424,887,864,396","586,079,107,154","73,851,310,000","419,261,468,563","-239,453,597,046","-30,068,854,706","16,906,002,063","345,582,778,280",365.01,189.23,124.55,69.37,55.18
Y,N,Y,N,I&D,2024,5,상반기,2분기,BS(연결),계획,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
Y,N,Y,N,I&D,2024,5,상반기,2분기,BS(연결),실적,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,526,363,212,409","87,658,660,640","731,041,606,479","609,159,533,623",0,"98,503,411,667","1,186,938,030,672","2,513,979,283","508,143,531,922","453,218,045,015","223,062,474,452","2,713,301,243,081","2,093,848,404,625","637,911,986,340","1,060,169,221,327","395,767,196,958","619,452,838,456","78,272,375,000","443,283,770,579","-239,453,597,046","-33,821,657,981","26,223,674,448","344,948,273,456",338.02,171.15,126.05,68.75,57.29
Y,N,Y,N,I&D,2024,6,상반기,2분기,BS(연결),계획,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
Y,N,Y,N,I&D,2024,6,상반기,2분기,BS(연결),실적,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,579,346,755,928","96,643,942,289","748,445,160,373","631,801,370,980",0,"102,456,282,286","1,195,651,294,564","2,504,237,323","520,497,989,984","455,891,544,321","216,757,522,936","2,774,998,050,492","2,132,569,845,741","691,481,860,026","1,067,438,405,461","373,649,580,254","642,428,204,751","78,272,375,000","448,750,967,824","-239,453,597,046","-34,776,333,758","41,027,732,248","348,607,060,483",331.95,166.16,128.05,69.43,58.61
Y,N,Y,N,I&D,2024,7,하반기,3분기,BS(연결),계획,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
Y,N,Y,N,I&D,2024,7,하반기,3분기,BS(연결),실적,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,562,786,609,351","80,866,920,084","723,582,713,105","643,227,561,925",0,"115,109,414,237","1,211,227,509,429","2,522,001,712","535,475,773,470","454,702,867,645","218,526,866,602","2,774,014,118,780","2,133,055,221,142","658,570,071,477","1,079,411,662,085","395,073,487,580","640,958,897,638","78,272,375,000","448,772,925,741","-239,453,597,046","-29,587,361,604","37,949,279,216","345,005,276,331",332.79,168.41,123.12,65.18,57.94
Y,N,Y,N,I&D,2024,8,하반기,3분기,BS(연결),계획,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
Y,N,Y,N,I&D,2024,8,하반기,3분기,BS(연결),실적,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,481,178,147,699","84,548,880,448","655,966,607,008","637,574,723,401",0,"103,087,936,842","1,184,578,512,976","2,494,417,742","529,347,188,947","438,192,991,192","214,543,915,095","2,665,756,660,675","2,052,087,191,723","603,902,185,440","1,067,002,222,770","381,182,783,513","613,669,468,952","78,272,374,980","448,772,520,633","-239,453,597,046","-28,984,756,133","22,177,919,518","332,885,007,000",334.4,173.87,114.3,57.96,56.34
Y,N,Y,N,I&D,2024,9,하반기,3분기,BS(연결),계획,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
Y,N,Y,N,I&D,2024,9,하반기,3분기,BS(연결),실적,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,462,368,091,106","102,153,328,331","643,071,001,547","617,392,232,534",0,"99,751,528,694","1,185,396,756,424","2,489,981,397","536,308,565,925","432,284,599,403","214,313,609,699","2,647,764,847,530","2,036,882,975,194","599,894,312,781","1,063,638,980,846","373,349,681,567","610,881,872,336","78,272,375,000","446,969,542,504","-239,453,597,046","-26,719,932,149","22,759,218,720","329,054,265,307",333.43,174.12,109.97,56.1,53.86
Y,N,Y,N,I&D,2024,10,하반기,4분기,BS(연결),계획,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
Y,N,Y,N,I&D,2024,10,하반기,4분기,BS(연결),실적,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,530,662,729,565","73,502,489,774","684,849,266,653","652,439,966,501",0,"119,871,006,637","1,230,163,865,320","2,780,897,394","560,911,245,279","451,209,366,053","215,262,356,594","2,760,826,594,885","2,125,494,393,477","598,297,788,592","1,140,183,076,678","387,013,528,207","635,332,201,408","78,272,375,000","446,971,722,064","-239,453,597,046","-26,054,445,541","30,519,886,896","345,076,260,035",334.55,179.46,114.72,58.75,55.97
Y,N,Y,N,I&D,2024,11,하반기,4분기,BS(연결),계획,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
Y,N,Y,N,I&D,2024,11,하반기,4분기,BS(연결),실적,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,550,445,701,498","103,142,385,562","686,970,330,127","646,151,755,035",0,"114,181,230,774","1,241,553,900,453","2,732,846,929","569,902,963,503","454,090,355,346","214,827,734,675","2,791,999,601,951","2,164,422,149,245","625,004,876,430","1,144,106,647,158","395,310,625,657","627,577,452,706","78,272,375,000","446,981,884,262","-239,453,597,046","-30,028,863,784","24,109,187,062","347,696,467,212",344.89,182.31,112.76,58.11,54.66
Y,N,Y,N,I&D,2024,12,하반기,4분기,BS(연결),계획,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
Y,N,Y,N,I&D,2024,12,하반기,4분기,BS(연결),실적,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,500,549,735,530","80,177,021,848","677,038,859,485","641,896,240,230",0,"101,437,613,967","1,338,919,691,630","2,809,729,944","615,989,382,156","476,506,785,900","243,613,793,630","2,839,469,427,160","2,206,458,740,474","580,503,664,440","1,205,407,746,191","420,547,329,843","633,010,686,686","78,272,375,000","446,999,865,630","-239,453,597,046","-24,400,041,296","4,820,748,064","366,771,336,334",348.57,190.42,109.09,56,53.09
Y,N,Y,N,INVENI,2022,1,상반기,1분기,BS(연결),계획,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"512,827,906,274","198,079,668,136","28,352,800,000","188,612,000,000",0,"97,783,438,138","802,129,393,726","283,589,764,037","437,291,866,890","14,028,977,447","67,218,785,353","1,314,957,300,000","753,258,500,000","170,528,414,196","314,937,122,549","267,792,963,255","561,698,800,000","31,582,252,449","47,465,203,695","-51,067,760,451","-124,071,058","487,991,181,418","45,851,993,946",134.1,56.07,62.52,8.17,54.35
Y,N,Y,N,INVENI,2022,1,상반기,1분기,BS(연결),실적,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"554,965,102,030","214,355,150,904","122,435,452,762","184,788,925,753",0,"33,385,572,611","868,037,435,920","306,891,299,026","473,222,542,214","15,181,687,277","72,741,907,403","1,423,002,537,950","889,444,520,610","201,359,246,016","371,876,451,428","316,208,823,166","533,558,017,340","30,000,000,000","45,087,224,641","-48,509,295,402","-117,855,170","463,543,107,510","43,554,835,761",166.7,69.7,86.57,34.5,52.07
Y,N,Y,N,INVENI,2022,2,상반기,1분기,BS(연결),계획,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"512,827,906,274","198,079,668,136","28,352,800,000","188,612,000,000",0,"97,783,438,138","802,129,393,726","283,589,764,037","437,291,866,890","14,028,977,447","67,218,785,353","1,314,957,300,000","753,258,500,000","170,528,414,196","314,937,122,549","267,792,963,255","561,698,800,000","31,582,252,449","47,465,203,695","-51,067,760,451","-124,071,058","487,991,181,418","45,851,993,946",134.1,56.07,62.52,8.17,54.35
Y,N,Y,N,INVENI,2022,2,상반기,1분기,BS(연결),실적,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"579,617,502,180","236,239,586,158","115,920,506,262","200,537,101,278",0,"26,920,308,482","859,863,833,863","300,609,687,224","472,607,118,912","15,133,772,902","71,513,254,825","1,439,481,336,043","895,981,387,823","194,667,828,798","371,890,343,880","329,423,215,145","543,499,948,220","30,000,000,000","45,087,224,641","-48,509,295,402","-117,855,170","473,485,038,390","43,554,835,761",164.85,68.43,87.21,31.95,55.27
Y,N,Y,N,INVENI,2022,3,상반기,1분기,BS(연결),계획,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"512,827,906,274","198,079,668,136","28,352,800,000","188,612,000,000",0,"97,783,438,138","802,129,393,726","283,589,764,037","437,291,866,890","14,028,977,447","67,218,785,353","1,314,957,300,000","753,258,500,000","170,528,414,196","314,937,122,549","267,792,963,255","561,698,800,000","31,582,252,449","47,465,203,695","-51,067,760,451","-124,071,058","487,991,181,418","45,851,993,946",134.1,56.07,62.52,8.17,54.35
Y,N,Y,N,INVENI,2022,3,상반기,1분기,BS(연결),실적,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"709,576,727,974","326,031,555,711","103,615,310,305","224,577,256,981",0,"55,352,604,977","856,531,046,888","296,531,003,566","474,839,415,698","14,589,027,038","70,571,600,586","1,566,107,774,862","1,036,635,122,372","265,901,304,763","403,795,764,132","366,938,053,477","529,472,652,490","30,000,000,000","45,087,224,641","-51,478,135,473","-117,855,170","462,426,582,731","43,554,835,761",195.79,76.26,89.31,28.2,61.11
Y,N,Y,N,INVENI,2022,4,상반기,2분기,BS(연결),계획,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"512,827,906,274","198,079,668,136","28,352,800,000","188,612,000,000",0,"97,783,438,138","802,129,393,726","283,589,764,037","437,291,866,890","14,028,977,447","67,218,785,353","1,314,957,300,000","753,258,500,000","170,528,414,196","314,937,122,549","267,792,963,255","561,698,800,000","31,582,252,449","47,465,203,695","-51,067,760,451","-124,071,058","487,991,181,418","45,851,993,946",134.1,56.07,62.52,8.17,54.35
Y,N,Y,N,INVENI,2022,4,상반기,2분기,BS(연결),실적,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"412,925,519,000","137,454,759,000","85,535,619,000","87,357,070,000",0,"102,578,071,000","881,099,720,000","305,710,674,000","472,914,638,000","16,131,897,000","86,342,511,000","1,294,025,239,000","763,740,590,000","99,420,115,000","348,233,485,000","316,086,990,000","530,284,649,000","30,000,000,000","45,087,225,000","-48,509,295,000","-117,855,000","461,490,875,000","42,333,699,000",144.02,65.67,46.91,23.21,23.7
Y,N,Y,N,INVENI,2022,5,상반기,2분기,BS(연결),계획,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"512,827,906,274","198,079,668,136","28,352,800,000","188,612,000,000",0,"97,783,438,138","802,129,393,726","283,589,764,037","437,291,866,890","14,028,977,447","67,218,785,353","1,314,957,300,000","753,258,500,000","170,528,414,196","314,937,122,549","267,792,963,255","561,698,800,000","31,582,252,449","47,465,203,695","-51,067,760,451","-124,071,058","487,991,181,418","45,851,993,946",134.1,56.07,62.52,8.17,54.35
Y,N,Y,N,INVENI,2022,5,상반기,2분기,BS(연결),실적,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"412,925,519,000","137,454,759,000","85,535,619,000","87,357,070,000",0,"102,578,071,000","881,099,720,000","305,710,674,000","472,914,638,000","16,131,897,000","86,342,511,000","1,294,025,239,000","763,740,590,000","99,420,115,000","348,233,485,000","316,086,990,000","530,284,649,000","30,000,000,000","45,087,225,000","-48,509,295,000","-117,855,000","461,490,875,000","42,333,699,000",144.02,65.67,46.61,23.06,23.55
Y,N,Y,N,INVENI,2022,6,상반기,2분기,BS(연결),계획,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"512,827,906,274","198,079,668,136","28,352,800,000","188,612,000,000",0,"97,783,438,138","802,129,393,726","283,589,764,037","437,291,866,890","14,028,977,447","67,218,785,353","1,314,957,300,000","753,258,500,000","170,528,414,196","314,937,122,549","267,792,963,255","561,698,800,000","31,582,252,449","47,465,203,695","-51,067,760,451","-124,071,058","487,991,181,418","45,851,993,946",134.1,56.07,62.52,8.17,54.35
Y,N,Y,N,INVENI,2022,6,상반기,2분기,BS(연결),실적,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"412,925,519,000","137,454,759,000","85,535,619,000","87,357,070,000",0,"102,578,071,000","881,099,720,000","305,710,674,000","472,914,638,000","16,131,897,000","86,342,511,000","1,294,025,239,000","763,740,590,000","99,420,115,000","348,233,485,000","316,086,990,000","530,284,649,000","30,000,000,000","45,087,225,000","-48,509,295,000","-117,855,000","461,490,875,000","42,333,699,000",144.02,65.67,46.43,22.97,23.46
Y,N,Y,N,INVENI,2022,9,하반기,3분기,BS(연결),계획,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"512,827,906,274","198,079,668,136","28,352,800,000","188,612,000,000",0,"97,783,438,138","802,129,393,726","283,589,764,037","437,291,866,890","14,028,977,447","67,218,785,353","1,314,957,300,000","753,258,500,000","170,528,414,196","314,937,122,549","267,792,963,255","561,698,800,000","31,582,252,449","47,465,203,695","-51,067,760,451","-124,071,058","487,991,181,418","45,851,993,946",134.1,56.07,62.52,8.17,54.35
Y,N,Y,N,INVENI,2022,9,하반기,3분기,BS(연결),실적,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"395,053,494,000","124,124,712,000","66,687,908,000","167,259,271,411",0,"36,981,602,589","877,913,341,000","307,647,250,000","473,736,307,000","19,330,675,000","77,199,109,000","1,272,966,835,000","745,087,218,000","97,126,307,000","335,564,557,000","312,396,354,000","527,879,617,000","30,000,000,000","48,261,528,000","-48,509,295,000","-188,175,000","455,115,741,000","43,199,818,000",141.15,63.57,62.5,17.82,44.69
