그룹,4개사,11개사,N,회사,year,month,반기,분기,계정,항목,매출액_합계,국내_매출액,해외_매출액,해외_매출액_Million_USD,매출총이익,판매관리비,영업이익,영업이익률,기타영업손익_합계,기타영업손익_환관련실현손익,기타영업손익_환관련평가손익,기타영업손익_자산처분손익,기타영업손익_기타,조정영업이익,영업외손익_합계,영업외손익_순지급이자,영업외손익_환관련실현손익,영업외손익_환관련평가손익,영업외손익_지분법손익,영업외손익_자산처분손익,영업외손익_기타,세전이익,검증,세전이익률,법인세,중단사업손익,당기순이익,영업이익_이자보상배율,수입이자,지급이자,EBITDA,환율(원/달러),동가(달러/톤),금리,유동자산_합계,유동자산_현/예금,유동자산_재고자산,유동자산_매출채권,유동자산_   (미청구공사),유동자산_기타유동자산,비유동자산_합계,비유동자산_투자자산,비유동자산_유형자산,비유동자산_무형자산,비유동자산_기타비유동자산,자산_합계,부채_합계,부채_매입채무,부채_차입금,부채_기타부채,자기자본_합계,자기자본_자본금,자기자본_자본잉여금,자기자본_기타자본구성요소,자기자본_기타포괄손익누계액,자기자본_이익잉여금,관리지표_부채비율(%),관리지표_운전자산회전일,관리지표_재고회전일,관리지표_차입금비율(%),관리지표_채권회전일,차입금구분기표_Usance,차입금구분기표_CP,차입금구분기표_기타장기차입,차입금구분기표_차입금소계
Y,N,Y,N,메탈,2023,3,상반기,1분기,BS(별도),계획,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"193,944,583,191","42,956,592,174","53,130,502,562","84,601,128,373",,"13,256,360,081","120,219,229,859","31,100,500,000","84,385,453,501","927,986,724","3,805,289,634","314,163,813,050","60,301,313,386","36,170,262,372",,"24,131,051,014","253,918,320,040","27,500,000,000","187,945,141,680",,"-507,626,851","38,980,805,211",23.75,,96.33,37.16,59.17,,,,
Y,N,Y,N,메탈,2023,3,상반기,1분기,BS(별도),실적,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"202,535,599,007","19,531,749,858","59,999,309,852","91,296,118,438",,"31,708,420,859","115,854,013,464","32,089,299,505","78,370,295,681","931,474,436","4,462,943,842","318,389,612,471","72,445,895,593","50,151,165,153","1,268,491,000","21,026,239,440","245,943,716,878","27,500,000,000","187,945,141,680",,"-4,336,599","30,502,911,797",29.46,0.52,106.21,42.12,64.09,,,,
Y,N,Y,N,메탈,2023,4,상반기,2분기,BS(별도),계획,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"193,944,583,191","42,956,592,174","53,130,502,562","84,601,128,373",,"13,256,360,081","120,219,229,859","31,100,500,000","84,385,453,501","927,986,724","3,805,289,634","314,163,813,050","60,301,313,386","36,170,262,372",,"24,131,051,014","253,918,320,040","27,500,000,000","187,945,141,680",,"-507,626,851","38,980,805,211",23.75,,96.33,37.16,59.17,,,,
Y,N,Y,N,메탈,2023,4,상반기,2분기,BS(별도),실적,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"206,032,586,834","17,355,934,661","63,397,672,925","99,528,848,437",,"25,750,130,811","115,489,808,191","32,017,344,510","78,118,138,552","931,381,287","4,422,943,842","321,522,395,025","72,833,089,897","57,730,064,402","1,109,110,171","13,993,915,324","248,689,305,128","27,500,000,000","187,945,141,680",,"24,025,892","33,220,137,556",29.29,0.45,114.47,44.54,69.93,,,,
Y,N,Y,N,메탈,2023,5,상반기,2분기,BS(별도),계획,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"193,944,583,191","42,956,592,174","53,130,502,562","84,601,128,373",,"13,256,360,081","120,219,229,859","31,100,500,000","84,385,453,501","927,986,724","3,805,289,634","314,163,813,050","60,301,313,386","36,170,262,372",,"24,131,051,014","253,918,320,040","27,500,000,000","187,945,141,680",,"-507,626,851","38,980,805,211",23.75,,96.33,37.16,59.17,,,,
Y,N,Y,N,메탈,2023,5,상반기,2분기,BS(별도),실적,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"194,770,516,365","12,973,332,550","66,027,539,176","85,289,675,696",,"30,479,968,943","115,274,736,714","31,945,389,515","78,010,115,220","931,288,137","4,387,943,842","310,045,253,079","58,510,012,017","45,266,252,908","869,193,312","12,374,565,797","251,535,241,062","27,500,000,000","187,945,141,680",,"-165,858,533","36,255,957,915",23.26,0.35,107.28,46.81,60.47,,,,
Y,N,Y,N,메탈,2023,6,상반기,2분기,BS(별도),계획,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"193,944,583,191","42,956,592,174","53,130,502,562","84,601,128,373",,"13,256,360,081","120,219,229,859","31,100,500,000","84,385,453,501","927,986,724","3,805,289,634","314,163,813,050","60,301,313,386","36,170,262,372",,"24,131,051,014","253,918,320,040","27,500,000,000","187,945,141,680",,"-507,626,851","38,980,805,211",23.75,,96.33,37.16,59.17,,,,
Y,N,Y,N,메탈,2023,6,상반기,2분기,BS(별도),실적,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"187,568,387,472","21,188,471,192","65,717,842,163","85,301,612,968",,"15,360,461,149","115,151,464,904","31,889,992,253","77,775,681,261","931,194,988","4,554,596,402","302,719,852,376","50,319,730,680","40,543,580,705","808,638,178","8,967,511,797","252,400,121,696","27,500,000,000","187,945,141,680",,"-5,407,502","36,960,387,518",19.94,0.32,107.14,46.62,60.52,,,,
Y,N,Y,N,메탈,2023,7,하반기,3분기,BS(별도),계획,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"193,944,583,191","42,956,592,174","53,130,502,562","84,601,128,373",,"13,256,360,081","120,219,229,859","31,100,500,000","84,385,453,501","927,986,724","3,805,289,634","314,163,813,050","60,301,313,386","36,170,262,372",,"24,131,051,014","253,918,320,040","27,500,000,000","187,945,141,680",,"-507,626,851","38,980,805,211",23.75,,96.33,37.16,59.17,,,,
Y,N,Y,N,메탈,2023,7,하반기,3분기,BS(별도),실적,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"185,132,321,052","25,248,295,520","61,195,074,543","80,787,510,457",,"17,901,440,532","115,163,622,897","31,845,984,270","77,871,940,387","931,101,838","4,514,596,402","300,295,943,949","46,179,915,924","36,808,802,649","759,277,371","8,611,835,904","254,116,028,025","27,500,000,000","187,945,141,680",,"-44,190,928","38,715,077,273",18.17,0.3,100.43,43.29,57.15,,,,
Y,N,Y,N,메탈,2023,8,하반기,3분기,BS(별도),계획,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"193,944,583,191","42,956,592,174","53,130,502,562","84,601,128,373",,"13,256,360,081","120,219,229,859","31,100,500,000","84,385,453,501","927,986,724","3,805,289,634","314,163,813,050","60,301,313,386","36,170,262,372",,"24,131,051,014","253,918,320,040","27,500,000,000","187,945,141,680",,"-507,626,851","38,980,805,211",23.75,,96.33,37.16,59.17,,,,
Y,N,Y,N,메탈,2023,8,하반기,3분기,BS(별도),실적,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"181,440,186,660","23,543,383,203","66,079,027,967","74,289,895,337",,"17,527,880,153","115,104,203,223","31,772,774,523","77,885,823,608","931,008,690","4,514,596,402","296,544,389,883","41,322,040,642","30,629,916,259","710,863,151","9,981,261,232","255,222,349,241","27,500,000,000","187,945,141,680",,"21,059,274","39,756,148,287",16.19,0.28,99.08,46.64,52.44,,,,
Y,N,Y,N,메탈,2023,9,하반기,3분기,BS(별도),계획,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"193,944,583,191","42,956,592,174","53,130,502,562","84,601,128,373",,"13,256,360,081","120,219,229,859","31,100,500,000","84,385,453,501","927,986,724","3,805,289,634","314,163,813,050","60,301,313,386","36,170,262,372",,"24,131,051,014","253,918,320,040","27,500,000,000","187,945,141,680",,"-507,626,851","38,980,805,211",23.75,,96.33,37.16,59.17,,,,
Y,N,Y,N,메탈,2023,9,하반기,3분기,BS(별도),실적,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"190,938,126,254","26,943,671,538","69,421,538,812","78,033,520,135",,"16,539,395,769","114,606,717,496","31,700,024,966","77,542,465,495","930,915,540","4,433,311,495","305,544,843,750","50,047,172,323","40,532,828,662","602,024,183","8,912,319,478","255,497,671,427","27,500,000,000","187,945,141,680",,"19,248,856","40,033,280,891",19.59,0.24,105.61,49.72,55.89,,,,
Y,N,Y,N,메탈,2023,10,하반기,4분기,BS(별도),계획,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"193,944,583,191","42,956,592,174","53,130,502,562","84,601,128,373",,"13,256,360,081","120,219,229,859","31,100,500,000","84,385,453,501","927,986,724","3,805,289,634","314,163,813,050","60,301,313,386","36,170,262,372",,"24,131,051,014","253,918,320,040","27,500,000,000","187,945,141,680",,"-507,626,851","38,980,805,211",23.75,,96.33,37.16,59.17,,,,
Y,N,Y,N,메탈,2023,10,하반기,4분기,BS(별도),실적,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"192,861,437,302","12,247,516,845","66,008,591,104","82,730,279,915",,"31,875,049,438","114,366,818,320","31,628,385,205","77,374,299,228","930,822,392","4,433,311,495","307,228,255,622","49,685,781,207","32,085,856,564","524,506,625","17,075,418,018","257,542,474,415","27,500,000,000","187,945,141,680",,"68,865,676","42,028,467,059",19.29,0.2,106.69,47.35,59.34,,,,
Y,N,Y,N,메탈,2023,11,하반기,4분기,BS(별도),계획,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"193,944,583,191","42,956,592,174","53,130,502,562","84,601,128,373",,"13,256,360,081","120,219,229,859","31,100,500,000","84,385,453,501","927,986,724","3,805,289,634","314,163,813,050","60,301,313,386","36,170,262,372",,"24,131,051,014","253,918,320,040","27,500,000,000","187,945,141,680",,"-507,626,851","38,980,805,211",23.75,,96.33,37.16,59.17,,,,
Y,N,Y,N,메탈,2023,11,하반기,4분기,BS(별도),실적,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"182,200,243,541","8,595,355,281","63,945,082,583","85,930,029,639",,"23,729,776,038","114,787,930,669","31,556,745,454","77,445,309,278","930,729,242","4,855,146,695","296,988,174,210","40,673,981,320","31,116,124,615","446,781,677","9,111,075,028","256,314,192,890","27,500,000,000","187,945,141,680",,"140,095,932","40,728,955,278",15.87,0.17,108.76,46.4,62.36,,,,
Y,N,Y,N,메탈,2023,12,하반기,4분기,BS(별도),계획,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"193,944,583,191","42,956,592,174","53,130,502,562","84,601,128,373",,"13,256,360,081","120,219,229,859","31,100,500,000","84,385,453,501","927,986,724","3,805,289,634","314,163,813,050","60,301,313,386","36,170,262,372",,"24,131,051,014","253,918,320,040","27,500,000,000","187,945,141,680",,"-507,626,851","38,980,805,211",23.75,,96.33,37.16,59.17,,,,
Y,N,Y,N,메탈,2023,12,하반기,4분기,BS(별도),실적,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"177,221,439,607","13,402,661,216","59,646,674,616","87,330,476,934",,"16,841,626,841","114,771,433,798","31,527,400,023","77,371,482,265","930,636,094","4,941,915,416","291,992,873,405","35,666,412,837","26,466,841,399","416,932,264","8,782,639,174","256,326,460,568","27,500,000,000","187,945,141,680",,"114,746,687","40,766,572,201",13.91,0.16,105.53,42.83,62.7,,,,
Y,N,Y,N,메탈,2024,1,상반기,1분기,BS(별도),계획,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"202,443,499,749","29,972,132,329","73,431,458,831","82,501,799,594",,"16,538,108,994","132,040,737,161","31,100,500,000","95,465,132,069","931,008,690","4,544,096,402","334,484,236,910","65,074,359,382","33,582,234,999","10,000,000,000","21,492,124,383","269,409,877,528","27,500,000,000","187,945,141,680",,"669,039,893","53,295,695,955",24.15,3.71,103.56,48.77,54.79,,,,
Y,N,Y,N,메탈,2024,1,상반기,1분기,BS(별도),실적,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"182,298,161,925","11,509,465,751","60,451,588,656","91,011,646,096",,"19,325,461,422","114,697,642,240","32,221,124,536","77,059,687,344","930,542,944","4,486,287,416","296,995,804,165","38,764,737,391","28,406,615,005","1,267,088,110","9,091,034,276","258,231,066,774","27,500,000,000","187,945,141,680",,"234,628,166","42,551,296,928",15.01,0.49,109.39,43.66,65.73,,,,
Y,N,Y,N,메탈,2024,2,상반기,1분기,BS(별도),계획,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"202,443,499,749","29,972,132,329","73,431,458,831","82,501,799,594",,"16,538,108,994","132,040,737,161","31,100,500,000","95,465,132,069","931,008,690","4,544,096,402","334,484,236,910","65,074,359,382","33,582,234,999","10,000,000,000","21,492,124,383","269,409,877,528","27,500,000,000","187,945,141,680",,"669,039,893","53,295,695,955",24.15,3.71,103.56,48.77,54.79,,,,
Y,N,Y,N,메탈,2024,2,상반기,1분기,BS(별도),실적,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"184,516,940,604","20,365,381,579","58,149,064,380","84,606,564,815",,"21,395,929,830","114,341,099,816","32,221,124,536","76,703,238,069","930,449,795","4,486,287,416","298,858,040,420","40,029,645,365","30,959,557,274","1,267,592,551","7,802,495,540","258,828,395,055","27,500,000,000","187,945,141,680",,"175,714,412","43,207,538,963",15.47,0.49,104.83,42.7,62.13,,,,
Y,N,Y,N,메탈,2024,3,상반기,1분기,BS(별도),계획,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"202,443,499,749","29,972,132,329","73,431,458,831","82,501,799,594",,"16,538,108,994","132,040,737,161","31,100,500,000","95,465,132,069","931,008,690","4,544,096,402","334,484,236,910","65,074,359,382","33,582,234,999","10,000,000,000","21,492,124,383","269,409,877,528","27,500,000,000","187,945,141,680",,"669,039,893","53,295,695,955",24.15,3.71,103.56,48.77,54.79,,,,
Y,N,Y,N,메탈,2024,3,상반기,1분기,BS(별도),실적,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"192,486,107,310","25,185,674,202","58,791,453,044","87,986,624,050",,"20,522,356,014","113,871,709,907","32,588,866,394","76,356,196,183","930,356,645","3,996,290,685","306,357,817,217","52,326,204,411","37,238,419,154","1,691,772,540","13,396,012,717","254,031,612,806","27,500,000,000","187,945,141,680",,"120,645,058","38,465,826,068",20.6,0.67,109.64,43.91,65.72,,,,
Y,N,Y,N,메탈,2024,4,상반기,2분기,BS(별도),계획,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"202,443,499,749","29,972,132,329","73,431,458,831","82,501,799,594",,"16,538,108,994","132,040,737,161","31,100,500,000","95,465,132,069","931,008,690","4,544,096,402","334,484,236,910","65,074,359,382","33,582,234,999","10,000,000,000","21,492,124,383","269,409,877,528","27,500,000,000","187,945,141,680",,"669,039,893","53,295,695,955",24.15,3.71,103.56,48.77,54.79,,,,
Y,N,Y,N,메탈,2024,4,상반기,2분기,BS(별도),실적,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"196,886,296,530","23,739,323,556","65,810,850,861","82,570,259,644",,"24,765,862,469","113,255,261,701","32,588,866,394","76,004,840,791","930,263,496","3,731,291,020","310,141,558,231","55,062,726,794","42,784,378,708","1,491,954,571","10,786,393,515","255,078,831,437","27,500,000,000","187,945,141,680",,"82,534,624","39,551,155,133",21.59,0.58,110.68,49.09,61.59,,,,
Y,N,Y,N,메탈,2024,5,상반기,2분기,BS(별도),계획,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"202,443,499,749","29,972,132,329","73,431,458,831","82,501,799,594",,"16,538,108,994","132,040,737,161","31,100,500,000","95,465,132,069","931,008,690","4,544,096,402","334,484,236,910","65,074,359,382","33,582,234,999","10,000,000,000","21,492,124,383","269,409,877,528","27,500,000,000","187,945,141,680",,"669,039,893","53,295,695,955",24.15,3.71,103.56,48.77,54.79,,,,
Y,N,Y,N,메탈,2024,5,상반기,2분기,BS(별도),실적,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"193,818,191,698","19,133,839,117","69,836,194,271","87,150,432,743",,"17,697,725,567","112,819,324,217","32,588,866,394","75,958,497,750","930,170,346","3,341,789,727","306,637,515,915","50,152,294,274","40,587,382,028","1,491,954,571","8,072,957,675","256,485,221,641","27,500,000,000","187,945,141,680",,"141,599,859","40,898,480,102",19.55,0.58,114.41,50.9,63.52,,,,
Y,N,Y,N,메탈,2024,6,상반기,2분기,BS(별도),계획,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"202,443,499,749","29,972,132,329","73,431,458,831","82,501,799,594",,"16,538,108,994","132,040,737,161","31,100,500,000","95,465,132,069","931,008,690","4,544,096,402","334,484,236,910","65,074,359,382","33,582,234,999","10,000,000,000","21,492,124,383","269,409,877,528","27,500,000,000","187,945,141,680",,"669,039,893","53,295,695,955",24.15,3.71,103.56,48.77,54.79,,,,
Y,N,Y,N,메탈,2024,6,상반기,2분기,BS(별도),실적,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"205,509,807,838","19,776,543,169","74,196,529,110","89,467,141,554",,"22,069,594,005","113,534,708,300","32,370,794,392","75,742,749,138","974,877,354","4,446,287,416","319,044,516,138","59,438,776,980","47,100,414,599","1,279,627,129","11,058,735,252","259,605,739,158","27,500,000,000","187,945,141,680",,"191,772,747","43,968,824,731",22.9,0.49,118.11,53.54,64.56,,,,
Y,N,Y,N,메탈,2024,7,하반기,3분기,BS(별도),계획,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"202,443,499,749","29,972,132,329","73,431,458,831","82,501,799,594",,"16,538,108,994","132,040,737,161","31,100,500,000","95,465,132,069","931,008,690","4,544,096,402","334,484,236,910","65,074,359,382","33,582,234,999","10,000,000,000","21,492,124,383","269,409,877,528","27,500,000,000","187,945,141,680",,"669,039,893","53,295,695,955",24.15,3.71,103.56,48.77,54.79,,,,
Y,N,Y,N,메탈,2024,7,하반기,3분기,BS(별도),실적,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"196,262,286,382","14,730,865,999","66,728,515,968","91,493,007,458",,"23,309,896,957","115,366,811,144","32,370,794,392","75,716,798,845","974,237,332","6,304,980,575","311,629,097,526","49,508,479,340","34,973,522,523","1,279,627,129","13,255,329,688","262,120,618,186","27,500,000,000","187,945,141,680",,"-42,754,787","46,718,231,293",18.89,0.49,111.85,47.17,64.68,,,,
Y,N,Y,N,메탈,2024,8,하반기,3분기,BS(별도),계획,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"202,443,499,749","29,972,132,329","73,431,458,831","82,501,799,594",,"16,538,108,994","132,040,737,161","31,100,500,000","95,465,132,069","931,008,690","4,544,096,402","334,484,236,910","65,074,359,382","33,582,234,999","10,000,000,000","21,492,124,383","269,409,877,528","27,500,000,000","187,945,141,680",,"669,039,893","53,295,695,955",24.15,3.71,103.56,48.77,54.79,,,,
Y,N,Y,N,메탈,2024,8,하반기,3분기,BS(별도),실적,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"192,733,164,096","19,391,360,367","66,600,610,161","81,252,470,354",,"25,488,723,214","113,312,459,649","32,370,794,392","75,521,780,526","973,597,315","4,446,287,416","306,045,623,745","43,789,421,771","31,149,019,344","1,279,627,129","11,360,775,298","262,256,201,974","27,500,000,000","187,945,141,680",,"19,508,734","46,791,551,560",16.7,0.49,103.52,46.63,56.89,,,,
Y,N,Y,N,메탈,2024,9,하반기,3분기,BS(별도),계획,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"202,443,499,749","29,972,132,329","73,431,458,831","82,501,799,594",,"16,538,108,994","132,040,737,161","31,100,500,000","95,465,132,069","931,008,690","4,544,096,402","334,484,236,910","65,074,359,382","33,582,234,999","10,000,000,000","21,492,124,383","269,409,877,528","27,500,000,000","187,945,141,680",,"669,039,893","53,295,695,955",24.15,3.71,103.56,48.77,54.79,,,,
Y,N,Y,N,메탈,2024,9,하반기,3분기,BS(별도),실적,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"183,703,153,894","13,857,818,210","60,559,232,016","85,943,722,073",,"23,342,381,595","112,678,478,478","32,084,389,315","75,174,844,454","972,957,293","4,446,287,416","296,381,632,372","35,538,339,140","23,946,150,997","995,040,366","10,597,147,777","260,843,293,232","27,500,000,000","187,945,141,680",,"268,621,854","45,129,529,698",13.62,0.38,101.62,42,59.61,,,,
Y,N,Y,N,메탈,2024,10,하반기,4분기,BS(별도),계획,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"202,443,499,749","29,972,132,329","73,431,458,831","82,501,799,594",,"16,538,108,994","132,040,737,161","31,100,500,000","95,465,132,069","931,008,690","4,544,096,402","334,484,236,910","65,074,359,382","33,582,234,999","10,000,000,000","21,492,124,383","269,409,877,528","27,500,000,000","187,945,141,680",,"669,039,893","53,295,695,955",24.15,3.71,103.56,48.77,54.79,,,,
Y,N,Y,N,메탈,2024,10,하반기,4분기,BS(별도),실적,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"189,696,102,758","13,522,388,287","58,756,411,425","93,873,325,365",,"23,543,977,681","112,378,432,970","32,084,389,315","74,914,642,829","973,113,410","4,406,287,416","302,074,535,728","40,100,106,538","29,594,980,383","995,040,366","9,510,085,789","261,974,429,190","27,500,000,000","187,945,141,680",,"184,372,223","46,344,915,287",15.31,0.38,105.81,40.73,65.07,,,,
Y,N,Y,N,메탈,2024,11,하반기,4분기,BS(별도),계획,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"202,443,499,749","29,972,132,329","73,431,458,831","82,501,799,594",,"16,538,108,994","132,040,737,161","31,100,500,000","95,465,132,069","931,008,690","4,544,096,402","334,484,236,910","65,074,359,382","33,582,234,999","10,000,000,000","21,492,124,383","269,409,877,528","27,500,000,000","187,945,141,680",,"669,039,893","53,295,695,955",24.15,3.71,103.56,48.77,54.79,,,,
Y,N,Y,N,메탈,2024,11,하반기,4분기,BS(별도),실적,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"193,854,235,082","14,732,325,867","62,967,250,385","96,080,407,702",,"20,074,251,128","112,307,910,208","32,084,389,315","74,838,241,859","978,991,618","4,406,287,416","306,162,145,290","42,578,565,056","30,789,942,288","995,040,366","10,793,582,402","263,583,580,234","27,500,000,000","187,945,141,680",,"-38,736,577","48,177,175,131",16.15,0.38,109.68,43.42,66.26,,,,
Y,N,Y,N,메탈,2024,12,하반기,4분기,BS(별도),계획,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"202,443,499,749","29,972,132,329","73,431,458,831","82,501,799,594",,"16,538,108,994","132,040,737,161","31,100,500,000","95,465,132,069","931,008,690","4,544,096,402","334,484,236,910","65,074,359,382","33,582,234,999","10,000,000,000","21,492,124,383","269,409,877,528","27,500,000,000","187,945,141,680",,"669,039,893","53,295,695,955",24.15,3.71,103.56,48.77,54.79,,,,
Y,N,Y,N,메탈,2024,12,하반기,4분기,BS(별도),실적,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"198,471,342,422","29,326,000,423","62,166,573,886","88,606,564,810",,"18,372,203,303","100,036,723,175","20,187,135,369","74,610,655,362","979,076,952","4,259,855,492","298,508,065,597","46,869,810,548","31,719,189,498","1,234,960,925","13,915,660,125","251,638,255,049","27,500,000,000","187,945,141,680",,"-127,300,591","36,320,413,960",18.63,0.49,102.71,42.35,60.36,,,,
Y,Y,Y,N,엠트론,2022,1,상반기,1분기,BS(별도),계획,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"546,389,419,865","17,976,182,869","119,217,419,039","351,325,021,129",0,"57,870,796,828","462,268,348,858","254,128,194,830","177,524,263,345","28,766,769,262","1,849,121,421","1,008,657,768,722","528,258,158,593","99,800,000,000","342,860,743,347","85,597,415,246","480,394,305,536","45,000,000,000","426,255,349,484","-822,827,593","18,570,489,180","-8,608,705,535",109.96,71.37,190.09,48.16,141.93,,,,
